"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347500,350000,359500,369500,429450,414900,469500,409900,399250,399700,388700,385000,394500,399450,399000,427000,450000,495000,480000,470000,425000,424500
"Paterson","NJ","New York-Newark-Jersey City","Passaic County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,220000,210000,214950,224900,219950,209500,199900,198508,207450,199000,199000,199000,199949.5,199999.5,210000,219900,229000,225000,214950,209950,199000,199000,189950,184500,199000,189000,199000,199000,185000,194900,199000,199000,199000,199000,198888,199000,199900,199000,208111,199990,199900,199990,220000,209000,219450,214500,209950,219000,204950,219900,219950,229450,232450,229900,220000,214450,246037.5,269900,295000,305000
"Columbia","MO","Columbia","Boone County",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202450,208340,208340,179900,2e+05,185450,190000,190000,199900,199900,189900,185000,182400
"Syracuse","NY","Syracuse","Onondaga County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,57000,54900,58900,59900,64900,69900,69900,69900,67900,64900,64900,59900,60000
"Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,149000,149900,157000,155000,159450,159900,175000,175000,179000,172450,159900,175000,172450,177450,167450,160000,166500,165000,172400,182400,179000,169900,165000,165250,169000,159900,165000,159900,159900,155000,159700,174950,175000,169000,169000,170000,178000,169450,169000,167000,164000,161750,164950,169000,170000,178950,179900,189450,180000,169000,174750,199000,219000,215000,224900,229450,239900,229000,239000,229900,229000,224950,229000,239450,239900,249900,254900,249900,255000,255000,249999,249999,260000,260000,249900
"Edinburg","TX","McAllen-Edinburg-Mission","Hidalgo County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282500,284000,285000,265000,265000,265000,260000,264950,269000,265000,265000,275000,277000,285000,285000,279000,272750,285000
"Canton","OH","Canton-Massillon","Stark County",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,79900,75000,79500,69900,64900,59900,59900,69900,73700,83500,78900
"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709990,709990,764000,788000,831500,932500,894495,849000,935000,925000,912499.5,914749.5,899250,872000,844450,857000,877000,869000,875000,999888,1060000,1020000,1022500,1037500,1088000,1108900,1043500,949000,999999,1084000,1264500,1184500,1219000,1199950,1139000,1150000,1144500,1186500,1186500,1199999.5,1200000
"Compton","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000,365000,359450,379500,360000,359000,359900,369000,377500,430000,412500,412500,419450,4e+05,422450,427450,417500,427450,450000,432000,450000,457500,460000,459000,469950,475000,475000,475000,499000,486000,485000,499000,499000,499000,510000,510000,510000,515000,527500,507500,520000,495000,540000
"Inglewood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574000,625000,622500,687499.5,675000,662500,685000,695000,757500,759999,749900,749900,759999.5,889000,850000,889000,892000,952000,981500,825000,825000,853500,9e+05,998500
