"RegionID","RegionName","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
32440,"Lauderdale Lakes","Broward County","FL","Miami-Fort Lauderdale-West Palm Beach",1626,10.4653482261075,12.2010917101739,7.03804092126041,5.38487761339181,10.029075067338,5.80852955184904,10.1044872897865,11.7089745917241,8.72503264651624,7.29655389985285,7.7886057812995,9.36268155646583,10.6694298587605,9.16893867802083,6.2263526095721,10.1473791800042,7.53114289198649,9.22169344888391,8.95912227158908,11.897261827148,8.04671663973308,13.7748147694181,9.24789917607676,11.7557396542219,8.97598652397981,9.82604739964568,11.1524609839563,7.84058371031729,5.96768633441644,5.57012061778793,6.15147591555563,6.73092562974772,8.93142580030431,4.13051946740464,5.55372409856506,4.91014080862307,8.30848548100943,9.31967080549714,9.69802060637977,10.4909596501669,10.2085622468252,11.2982089545719,14.7233371907336,12.8246598133695,13.3630377455279,8.02870077978076,15.0842513122391,12.7420735817323,8.46534822610747,10.3822209257858,11.2047075879271,14.2790816405361,11.3389970294339,15.2271841832696,11.3436986287682,6.90242178586836,9.32263370512383,13.1277559458887,10.9197212411821,10.8546423502469,12.003809764569,8.67977026432411,10.2677059930308,13.1621346290342,14.3802794185424,9.28469748114197,8.64927935474227,7.75195225103543,9.75314260147819,9.1081481027514,8.19291844976311,12.6431181116938,11.1796339403932,8.0963728995727,13.3036789529535,8.64598847784148,11.4307844690474,10.082360296268,9.85611301232982,10.0925399383925,8.53733713035357,11.7952229326834,11.5627792061279,7.23098389995797,7.64023611848416,8.61636998029084,8.8794138340619,10.9039060787383,6.76487623999926,11.8866114084776,13.5512143636812,8.44628143499117,10.954919547936,13.2276449580973,12.4343665246212,12.102687392474,9.84034822610747,11.8936898609218,11.0493074325269,8.55669922033126,13.6085622468252
10201,"Atlantic City","Atlantic County","NJ","Atlantic City-Hammonton",1640,9.49875411175555,11.5455955651147,9.82435769919416,10.044554825874,11.0467310273163,6.58242101654208,10.0630241739349,7.1135441102183,8.53731600785216,6.91368115838169,7.34558272301264,7.45616234319336,6.49900555756897,5.03133903642403,11.3248764203108,7.30828565219762,10.6990209127625,8.76351880401363,10.7214248306074,7.0314994580379,6.56262474816398,7.94425665066552,4.76331266610057,7.9588578781701,6.74826745195937,6.19425412726104,3.73740117745503,8.15890935933735,5.74849799002557,6.75569243941196,6.89196315304449,8.27584334944062,8.24409002504812,8.17232915371386,7.24176094196264,6.61081866248382,7.81227292533564,5.82874885250532,7.26296999926174,7.8568843403312,15.0530893918037,6.67337382562482,7.88684206054475,12.9194298514342,10.2651117423369,9.79019646555244,10.4691784530333,12.9641244476078,13.9185619461975,8.95179171112759,8.16142627830666,8.11656096943458,8.42783059263183,6.77920920350522,6.72020054604872,8.88545271817408,6.27689392829737,7.97575649316631,4.73660326439117,7.14047967943298,7.27044815522659,6.03905313846922,8.21168757996015,11.5273496774632,6.39625709366703,11.8344520636261,8.7932125885405,9.86763391181942,7.42087814920467,10.427808901674,13.3716374808207,13.1986565003217,9.18371346134904,8.830986030163,11.0872976577863,8.59845259227289,6.26870607325886,15.1464178755919,9.77657853765987,7.18954432736178,14.8567755851021,8.74640534928164,9.57843954952643,6.64653294819811,7.52993339262052,11.7227210711876,9.29829476381102,4.81659130003815,3.46117422073885,5.61576653459578,5.35251161359295,4.87733830118938,3.81998628744324,5.82244300230802,8.06742277168127,6.52195610324212,7.18288837884079,11.4514242724898,6.63963026595646,9.14176888488425,8.0280304926818
18096,"Fernandina Beach","Nassau County","FL","Jacksonville",1782,8.70522884243193,9.9057790118634,8.12380793922219,5.12278977678658,5.18042534485109,6.50733735169198,9.49875327010712,13.2810000499734,4.18216619811783,7.03368076204148,3.69368436649404,4.39869375527009,7.10083675245805,6.22049715756746,5.77776688350371,4.58412105804861,7.48048988747856,8.67664952100415,7.10636047353117,2.79319517192459,8.13547945112988,5.92923898533079,2.37709657375044,6.22708470105005,5.54223053552105,4.9429941727474,7.76975601160614,9.81917576100966,8.78503329728513,6.18727490048198,6.56116570740093,3.597709187214,7.78303584210732,11.9473385328421,7.37997731121923,6.66642788299305,7.55675783094722,8.40066992597552,8.88868988135721,9.15493212145583,13.7901035565927,13.2692421135967,15.8107891498218,8.02963120975436,10.2989409895914,6.44617303167661,13.7979250677497,10.9376020014954,8.8731475344337,8.54265775559012,7.82604118984254,11.1673284830432,7.83402812092784,7.77330715424714,5.01719613926488,7.36636590363191,9.33740252805295,4.7527683970955,7.37240614223074,5.21840710704278,7.55675783094722,4.30687024394055,6.13079376211103,6.57206513910542,5.67263207167635,6.34538424557643,5.45315702061282,7.18343907436362,6.69698738763781,6.07762266312624,5.44932921915382,9.68098824488165,6.79673037189063,10.4579695297549,9.48469503599638,8.50696156523791,3.66139876188589,6.56024740460203,9.32833654796626,7.21099867199349,5.73722363717639,9.29986330867977,7.27119156733195,11.8706779345713,8.94758922177861,9.57714051421081,8.70344503599638,7.70369110694342,8.65484707438367,8.3280656430085,6.84305797330221,9.81111728484738,8.81965104876301,12.6862049296032,14.2024309561265,7.9500375489628,10.1830204572098,9.03659997367027,8.81505217885353,9.09446805978249,9.87283438508622
396851,"Dania Beach","Broward County","FL","Miami-Fort Lauderdale-West Palm Beach",1783,10.5338541172709,11.2540602677064,8.41128596340463,13.9597558689017,10.828405736182,6.52975936779567,7.27438840749479,8.83070087954654,8.3172837186252,8.04718369516424,10.0692127794571,6.34535293610012,5.86181729333532,5.05380890616475,7.27228982440849,6.284063513737,8.26947518721827,11.5135080135161,3.27984791613901,8.79619432330085,12.4548709569103,8.17013451483637,9.75790181439306,10.236601874078,7.81467924619727,6.36894538259155,4.34436189648056,8.6670183777684,5.28747968834356,7.66098108725269,6.58034052697645,7.39981222238051,5.49785738224971,3.39740724210909,8.0761179897521,6.83140154096061,7.14884487249773,13.1780621917084,10.4955950968941,11.280738729848,13.4391797755275,17.6493328636068,13.6730327129935,13.493399292245,14.4516329644657,14.0034678481697,15.0561749698091,14.4324741482213,14.6929861245042,15.0665843772603,17.8398573919761,11.1138601538785,10.9844314492196,17.0192698573062,17.1759518122429,10.1922852686539,12.5083468927392,9.21714306184491,9.28694420057831,9.98171657246376,16.0322718387899,10.4954730605211,14.5766994972392,14.2211476032712,17.415271251619,10.8941892641405,14.2719114082025,14.1630421493878,14.7397518514169,13.0510868957887,13.3593423906236,16.9285433306113,13.2785589675027,5.47825712348224,13.3230034593918,18.8296200037847,10.2664418201809,10.7939734146184,16.2355129407696,11.0895531383988,10.9994434250729,14.0721963705065,9.45980504759646,14.2928693372248,14.3607602108829,20.4074069210531,11.5515691036878,6.51984305986137,14.0296862483869,10.6556334936698,11.8973594368763,14.034968378896,10.6901650745574,13.4906473353492,12.1715595851937,11.0759926667399,10.8834623149803,13.6079563716025,13.3991794258744,10.358365648384,12.2605575442737
46300,"Long Beach","Nassau County","NY","New York-Newark-Jersey City",1867,13.0570073884776,14.7338563448489,15.1165586112717,15.7521289620848,16.0151164346056,15.0207990367165,18.4419842303697,21.2969658191808,18.5517687979818,21.9584022286101,17.7546142550715,13.7902421276885,15.5515391211252,15.326599189113,14.6080238271185,16.0847969594235,14.6481942002135,12.7882529017313,12.1656855163031,14.146274878185,12.7029986795487,10.3527923946867,14.906619647724,14.1124220009223,11.0419586145553,13.3576762431786,5.99809389958663,9.38545055419473,8.72574389066642,11.1025951185126,12.5677502547721,12.5350548415017,9.42931300885932,11.0859302245987,15.0323267501753,14.3988710778035,11.9347701014494,7.87677416179514,14.6627276135076,10.1018909765175,6.79922059317538,6.8288632585738,9.23092692609209,8.84716060491654,14.4881193497169,9.84663735053276,12.0420186578264,11.339809997541,14.6545397974342,8.75249350268229,12.0700534595034,9.97368584831238,10.0758036278229,8.01379202970947,13.5683033861101,6.22123556314046,19.0418371796164,12.0580166805562,12.5524784808534,12.0883603401873,8.53587560349417,13.3311414127222,12.1705474128333,9.71052795357554,9.08416682973452,14.9190489349664,11.5457417409069,9.29419061104024,4.93997518618817,7.98284467060154,4.36131090674568,9.84912676772735,10.0231525119579,7.60150340367239,10.8419832840648,9.93822485540458,12.0050463033343,13.3805873965048,6.79084493302997,8.81423578325932,2.99192323813622,12.0018999577728,7.72116943901801,9.91123856896959,12.2759995164141,13.5368180889871,8.33186182657489,14.6228086553299,8.85655518229711,11.9520159679334,8.15949835466352,10.3293872984108,11.1431837423379,11.2039475338041,13.6138275055891,9.91123856896959,9.53627348901682,11.8385163906854,12.299764427571,10.6474447135606,16.5232715038622
4593,"Englewood","Charlotte County","FL","Punta Gorda",1872,12.2986333026395,9.44476728382895,7.89603546010457,10.7323537192615,8.43370666093668,9.12757097764234,10.025225647454,10.167017417756,10.7415186183101,11.048863254776,9.55794236703291,12.1393985560572,12.2594483496614,17.8880338331456,10.4935748180911,8.86983451803266,9.9731749072516,11.0785691627603,8.03587837144781,11.7186493064665,11.4684435346181,14.9170430705969,11.9342385285756,14.5938357755828,7.65216865617483,10.4904957489123,12.5981997964386,6.41687752878535,7.13557475091,7.61410421213703,8.98167395243652,5.48980705866694,8.615293128114,7.74558758307926,6.60815157205383,7.75787843683214,9.45772421173038,7.93995986504304,9.1754430896856,10.1090677556614,9.13283877279782,13.8657765953135,10.6020443228069,10.7308073611778,10.0704048119628,7.56247685494484,8.37898490538716,9.9503918058161,6.86626079709624,7.62042464354703,11.0853597252461,9.30102974458497,10.7014662237782,7.22698618232071,2.80883444626368,5.58510893379573,5.19590907014299,5.66113357554833,8.4108726604892,8.96999964895335,12.9092167490438,8.39621321984712,3.95085680126953,13.8069693923024,5.42182416561267,9.38737654250993,10.7245933424147,11.2450897168848,11.3633364061987,11.1070464834603,9.10815157205383,9.09345643907681,10.4924924236509,8.04638813239085,13.2932604293874,5.72467322771008,11.0044965268085,11.1219437019058,12.2687109894736,13.1192095305562,11.6032317246052,10.4862292943092,10.4791193139893,12.1393985560572,7.51806903931659,10.3935338872445,11.5771194275322,13.2890811082037,12.0740152433861,12.6700810990998,12.3738511763895,11.7186493064665,11.7611264614473,10.3391704707798,11.1971926679442,9.07025027551977,9.87439087839705,9.67696819119865,10.395301245714,12.6543273279821,19.0824186047306
397516,"Branford","New Haven County","CT","New Haven-Milford",1889,13.4575292080233,14.3808921531905,15.9767299933677,12.3783351939552,12.2403503380016,13.0441030139365,18.5616712037521,12.7725729245534,11.2001193041705,12.1327325514768,9.71965704450429,13.6345478342802,10.8783680471561,11.1368376623108,12.3192746955992,15.3970658722604,15.17882600375,13.7796322752093,13.0648970102037,12.7412877287081,16.6511251445339,11.9303158183602,16.690742881657,11.9934566151839,15.3193265585425,9.22689314673248,11.6943505359098,11.978262453457,14.3523797227582,10.4477475873924,13.5474979754056,14.3932423314823,15.1218897622251,14.8275212121456,16.2458091630203,18.200300837052,14.8961374382007,18.8611942731802,13.1942103620943,13.0017258973026,11.7675370992309,14.5690448593746,9.65534208982801,15.4933712528403,18.4905900274771,17.9807359864274,13.3108979204167,19.9644711079375,15.0012236088606,13.1222988163317,11.2775291088123,14.8188858823157,8.94173922689047,11.8670214837305,14.4473854894663,13.28555002379,16.6511251445339,18.2328368267635,21.3710482963565,15.2928707379097,14.8881014369149,14.9527564307353,16.3633400829481,13.6040521227249,18.9070170046683,14.5991517387966,14.7450045370854,17.5494675495632,13.6928104874295,12.9059603134464,11.3459856397149,16.0514276296766,10.1935313011683,19.1203824956674,17.992714724371,16.121938749032,17.3057098151258,17.4562945959394,15.7460867881676,17.4701654084054,14.5659432456874,13.130796010437,11.1406851544593,10.3992537166331,17.885838993476,13.9406978605372,14.1252448448529,17.1064675816621,8.94173922689047,17.6726407497856,13.3969653213991,13.425756209357,11.1410089155197,10.0118125680034,17.3108979204167,14.192357164909,16.2523820889347,14.3256333578322,16.4193624919117,15.4548159300104,20.3073214186713
20011,"Ponte Vedra Beach","Saint Johns County","FL","Jacksonville",1892,12.991782089943,15.4411105327728,15.878027145316,13.1001414776023,8.78357091405231,11.4801420918833,9.96348584968436,10.7927096890776,13.0013393782126,13.4560200033728,9.47693685724249,14.0533514191353,9.63072872888967,8.58368224677306,10.1386052768619,11.9513410137333,6.80487476357702,8.9742973159605,12.4898810231384,12.4550569678632,7.83968524287429,8.77493495938456,9.18742199026283,8.76618018993507,10.940500038661,10.0660027431781,7.18701141617714,11.8472314246922,6.58576871625011,9.08730832224981,5.45449216956769,7.1336660300339,7.62038699726025,9.87688928008152,10.9168461542946,10.8793171698322,8.25950456354786,5.84065063050201,15.7153814418734,16.055361505993,23.7907376603495,17.5032127937945,19.8244069623155,19.4413583377262,16.2567506336239,7.77420182155465,13.5294249281355,17.5236916780934,15.0099789468496,17.538616201707,13.4894529025187,15.2774472520303,13.1119763215944,14.0278893081653,15.7407967740541,11.2756778643534,16.678358011753,17.5852904144904,18.2757356560413,17.5023715348221,22.5593289709227,17.4971568318894,17.4481099314993,13.2324166098774,12.1701843006657,13.5018414547799,12.2407967740541,11.859658991321,12.0259071671116,14.4817979167346,18.6531820679705,13.6539323922653,10.8095671417706,6.68792175726257,15.1336102718669,10.1268774423913,14.8275269580084,13.6632011793927,14.8867595069734,15.6178289259615,14.9733281737308,14.1809416334669,13.3658257461314,12.0540884745987,10.6551402371721,14.908331049298,11.8179604044929,11.8707608364569,9.19900913436858,11.5451094171403,8.76027729353463,12.9897454345004,16.2938563850154,17.1663616751239,12.2627082401362,18.479408682072,13.5046026027635,18.0941717572626,8.14594145213702,12.2138980913589,19.7818946242404
49509,"Murrells Inlet","Horry County","SC","Myrtle Beach-Conway-North Myrtle Beach",1946,7.63634824988193,13.473490472955,9.25534720612004,11.227662399999,12.9839418362176,15.4727774769063,8.00808625618404,12.4252596745266,8.96073578603544,11.234231059455,12.6952903882274,14.9911108346821,13.5216601211093,9.17942778403639,11.0410614918343,13.0759513816025,8.09505294732872,10.6405141335025,13.4660743617094,11.4244525720245,14.8660612298224,18.4640979667413,12.5298492117568,15.9502876188789,13.5807394291724,10.8852102668088,7.66386850937818,12.472899199128,15.0035395670067,11.3120070366548,14.7627018527671,13.7030462524874,10.3984867900515,11.4740605140651,13.6805845058745,11.0769128141972,12.7287852246718,12.6056403743357,10.7103736611465,13.0014404253436,11.356236208512,11.4473280114059,10.2160811226689,10.5221969329268,15.2464500717497,11.9353528543268,19.1431106330766,10.9999740710142,12.8697287307872,13.1963576739137,15.6328982265282,8.85719671978914,10.2208315288035,9.10897070741192,11.1419142723052,9.77848983910528,9.71073578603544,9.56838098596164,9.99153177306472,12.0778686340783,9.8419330333704,12.0319509579163,9.23288539120539,9.67805890428768,8.90257336649962,10.6811108102397,10.3018546127158,13.3679741667089,13.6367921240636,12.3718258590217,8.98245910186671,13.9862533284799,13.6278194652337,10.1082203536958,12.0894485886085,13.4701162677736,11.3393425330817,10.4020556262932,16.0868191079303,12.0211975991493,11.3503461756458,11.9335317587557,12.7454857431221,12.5767361754716,11.0774327128642,10.586175654141,12.244765195538,9.15619557754631,9.38465315809075,12.7746258478337,7.54778957206537,9.05099925368933,9.04584216901417,8.18633555872934,5.66511916480846,9.26790013722858,7.98012212306757,10.5930617579835,14.5838422404974,11.6378916652254,10.4793825657009
26391,"Park City","Summit County","UT","Summit Park",1998,12.0001591923137,8.37322014285449,11.0920577054789,8.16154328408929,8.28588932775993,10.4828310830175,5.67854262057779,8.56736312914399,5.83469116675574,9.15023673094475,9.18029244933912,12.3466350962728,8.83517486141007,8.79890636481044,7.23234026102727,8.09318539255048,4.65335647425312,6.68577707319758,8.00402963356481,7.35084247833047,7.33870186194291,8.1705656007151,6.2279078797264,7.80494138056144,5.67904465901652,6.35728173534453,4.90238634397658,7.12818374236179,7.87286013410556,5.56489795231846,5.60803141433251,2.4820979656,4.45575133867551,4.05135759908211,3.20644045598776,5.38042123350721,7.50942514856358,8.09310809803656,6.18514496466623,6.83876205175464,6.95219634688119,8.05779686627,7.41744325482726,5.53222915403822,6.84726099915797,5.81602854229903,6.61896630845634,4.55805508378272,4.37684080666346,3.59040359533206,4.56771585687056,2.99659329155309,3.85925922737845,4.39384182036847,4.57019890949435,4.18213737252577,1.55955651684551,2.64014401395549,3.55349340767892,1.03298530539216,2.42429970053491,2.63233047451804,4.01185516614748,4.21857805784166,6.11968173909382,2.68199397105382,6.20242551734204,3.37775804160375,5.26650934857392,5.0002227891286,5.3562098915921,4.10407225901778,3.80117397965832,4.81664239063163,4.94048158207182,4.18469958914844,5.60870919070934,6.72931843749366,4.72350487853644,6.78749406204088,3.0581829400647,4.37680890851512,4.85634259972269,4.92714664230159,3.66777654332682,4.81438273342163,3.91477572450755,4.12842768329938,4.48369448078897,4.51615182664926,6.17280563911266,4.27937358367088,6.40730325252572,5.80810353550617,7.1829003715505,4.8370565522115,6.64894410375074,7.51238800512135,8.18774199251214,9.23144858301216,8.1055764707924
