"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,225000,229900,230000,229500,229000,229000,230000,230000,234900,247900,250000,266604,275750,269927.5,269875,269900,264500,264500,269000,273900,274674,275000,275000,280000,284949.5,279900,269900,265000,259250,250000,252000,249900,250000
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",28,239900,239950,244950,242500,240000,244950,239950,239000,234900,229900,225000,225000,219900,215000,214900,209250,2e+05,210000,219900,219838.5,229900,225000,217500,208900,205000,199900,214500,225000,229900,239000,239900,239000,229500,232000,236700,235000,235000,242500,249250,247500,249375,250000,255000,249900,249900,249950,249900,240000,244900,258000,269900,279900,269900,289900,289000,289000,279900,269250,269900,269000,274900,285000,289950,3e+05,3e+05,310000,310000,310000,309500,319925,329000,329000,319500,326250,339375,349900,349900,350000,350000,350000,354900,362450,365000,365000,364900,369900,370000,395000,389925,390000,395000,392000,395000,389450,379900,379000,379900,389950,399500,399999,407000,410000,399999.5,399900,399900,399000,389900,382450,379850
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234900,225000,234900,238000,228500,232000,234900,234500,238000,232750,235999.5,227000,227000,239900,248001,259900,258500,250000,250000,241000,245000,245000,244000,245000,249900,249970,257000,265000,263900,262900,269000,264475,263950,263950,266990,259952,264900
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",30,139850,135900,134900,129900,125000,124900,119900,119995,118900,117000,119438.5,115000,112995,115000,105000,99900,1e+05,99900,99900,97500,97500,94900,92500,85000,83950,83500,79900,84900,75000,75900,75000,77075,79900,79900,81500,79900,79900,79900,87700,87000,89900,89900,89900,92000,89900,85450,88900,84700,74900,74900,79900,89000,99900,99900,99500,89900,90949.5,89900,84900,79900,82400,86500,84900,94950,109900,104450,98900,99900,99000,99900,99900,104700,102000,112700,119000,119250,119900,119900,119900,119900,117900,117450,117900,104950,99900,102450,109900,109500,109900,114800,110900,108900,110450,113500,105000,104900,98950,97450,102600,109900,114900,119900,119900,119900,119900,119450,114900,109900,105425
"Fresno","CA","Fresno","Fresno County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,107000,110000,109000,110000,122950,126250,119950,119900,119900,127500,119900,124900,130000,129700,129900,119450,124950,129500,125000,125000,132019,129500,130000,129900,134900,136000,138750,138500,135000,132500,130000,135000,139900,135198.5,135000,135500,138900,139000,145000,149900,149000,148000,145000,147250,147500,149995,150000,149250,145444,152500,155000,160000,165000,169900,169900,169900,165000,164250,164000
"Omaha","NE","Omaha-Council Bluffs","Douglas County",32,109805.5,109950,110000,109950,111950,109000,110000,109700,105000,105000,104900,99638.5,99500,99900,1e+05,104900,106495,105000,107500,105000,102000,99999.5,102000,1e+05,1e+05,99900,105000,113900,115000,110000,110000,109500,104900,1e+05,104500,99700,95000,95000,98250,105000,110000,104000,1e+05,99000,104950,1e+05,99999.5,104950,1e+05,105000,105000,109950,110000,108900,105000,107475,105000,99950,95000,95000,96000,1e+05,109500,110500,125000,115000,119900,123950,122200,123000,122000,119450,114500,120000,120000,130000,136000,140000,142950,138500,129700,130000,132250,124900,123900,131250,143750,149950,159900,160000,155000,149700,155000,155750,157750,145000,155000,182500,168000,169950,179900,173000,175000,180000,177450,169000,164000,165000,165000
"Albuquerque","NM","Albuquerque","Bernalillo County",33,159900,159000,158450,157500,158000,158000,159000,157500,154900,149900,149900,145000,145000,145000,145000,144950,144900,142000,139900,139900,139900,138000,138000,135000,139000,136950,135900,134900,129950,135000,134499.5,132900,134000,133750,130500,134000,129925,131500,134500,135000,135000,135995,139000,138950,135900,135000,135000,135000,135000,132500,139000,139500,140000,145000,146950,146950,148150,140000,140000,144700,144900,145000,145000,145000,147700,149900,149000,148000,145995,145000,145000,145000,145000,149900,150000,153600,154000,154000,152900,150000,148000,149900,149000,145000,144900,149000,145000,149500,150000,150000,155000,155000,155450,155000,150000,149900,152400,150000,154900,155000,159900,165000,163999,165000,164900,159900,161750,164900,164900
"Oklahoma City","OK","Oklahoma City","Oklahoma County",34,74500,79900,79900,80000,79900,79900,79900,79900,79900,80450,79900,77475,75000,75800,79600,79950,79900,78500,76500,75000,77000,75000,76500,74900,74700,72500,74700,73000,74500,74900,72750,74900,71700,74900,77900,75700,76700,75000,75000,79000,75000,74900,76500,74949,74500,73500,74500,72000,74900,69950,74900,74900,79900,80000,82000,79900,79250,78000,78000,79900,80000,84900,85000,85000,89000,89900,86000,88900,87000,89900,89900,87000,94947,91000,94000,94900,99900,99900,99500,99900,104900,1e+05,105000,99900,99250,98900,97500,95000,96599,92500,94500,89900,94500,99900,101000,104700,102450,106999,112400,108950,110000,109900,110000,114900,109000,113200,123250,122250,114900
"Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",35,189250,189900,190000,189949.5,189000,182000,181850,179000,179500,175000,174900,169900,159900,164350,164900,160000,159900,160900,159900,157850,150000,150000,144900,139900,140800,144900,149900,149800,152900,156950,153450,155000,172400,169900,174900,172650,172900,175000,179000,179000,175000,175000,179900,184900,179900,184900,174999,175000,175000,189900,189900,204000,195000,199900,194900,189900,189000,187500,180000,179900,180000,184900,187500,190000,195000,199900,199000,209900,215000,215000,205000,2e+05,198500,205000,215000,225000,227500,225000,224900,225000,228000,232500,229900,229900,235000,235000,259000,275000,266250,259998,268000,276061,270000,274700,265000,278000,278000,279000,279900,284900,289000,288000,289000,279450,285000,279000,278000,274900,279000
"Kansas City","MO","Kansas City","Jackson County",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,96500,97500,99875,99250,95000,98000,97950,86500,95650,104450,105000,118750,119900,125000,122900,114900,114900,115000,115000,109950,114900,114500,125000,129900,139925,130000,125000,125000,124000,124900,123000,112500,115000,119500,126625,129975,129700,129999.5,129000,130000,138000,138842,130000,132000,124500
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344999,349000,338750,339450,349900,349450,339950,339000,349000,349945,349945,350000,355000,357500,355000,355000,360000,365000,365000,375000,375000,369950,379000,389900,385000,379999,389000,379999,375000,389900,399900,399999.5,4e+05,425000,426000,439000,429900,429450,420000,419000,412450,435000,435000,425000,435000,445000,433000,440000,440000,449900,440000,449500,485000,455000,450000,450000,479950,499900,499000,499900,499900,522000,515000,519949,510000
"Colorado Springs","CO","Colorado Springs","El Paso County",38,140000,140000,140000,140000,140000,140000,139999,140000,139999.5,139900,137500,135000,132950,135000,135000,135000,137500,135000,135900,135000,134700,129900,129900,129900,129900,129900,132000,134900,134900,134950,139000,144000,137000,140000,139900,142500,145000,145000,142500,142900,142000,140950,144700,141250,139900,139900,139900,139900,139900,145000,149900,150000,154900,154900,154450,150950,150000,149900,150000,154950,155838.5,155000,160000,159900,164900,165000,165000,162250,162000,166000,164900,160000,169900,173950,174900,175000,175000,175000,175000,178400,179000,179000,177700,179900,185000,188250,193000,189999.5,194000,190000,199450,202195,199900,195000,2e+05,206000,212000,215000,210000,220000,220000,219900,221436,220000,215000,219000,219999.5,220000,224500
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",39,170000,169950,169900,175000,175000,174900,174900,173000,172900,174900,174999.5,171500,169900,169900,169700,170000,169900,169900,169900,169900,169900,169900,164900,159900,159900,160250,158750,156500,155000,157900,159000,159000,145000,147400,149900,149900,149900,149000,154300,158900,159375,155000,155000,154900,155000,158250,160000,160000,159900,165000,165000,164450,165000,167500,164450,165000,160000,159900,159900,160000,164250,173500,174900,170000,174900,175000,169900,169900,168000,169700,169999,165000,167000,168725,168000,168000,169000,177500,174997.5,169900,167950,169450,165000,164900,164000,169450,169900,169900,179000,159900,152625,156450,152500,164949.5,162500,160000,160000,160000,167250,169500,174900,173700,169900,173000,185000,188150,185000,183950,185000
