"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Calabasas","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249000,1349000,1299000,1349250,1349000,1349450,1364250,1292000,1200000,1175000,1350000,1385000,1400000,1527000,1599500,1659500,1650000,1669500,1500000,1500000,1465000,1497499.5,1465000,1457000,1495000,1399000,1519000,1649500,1649000,1594999.5,1574500,1556011.5,1529000,1475000,1475000,1497999.5,1496000,1492000,1499499.5,1499999,1499000,1525000,1499000,1475000,1525000,1525000,1474999.5,1349575,1525000,1479000,1597000,1599000,1567500,1554950,1599000,1549000,1494500,1425000
"Crofton","MD","Baltimore-Columbia-Towson","Anne Arundel County",598,229000,229000,229000,229000,232000,234900,233900,233900,229900,227000,224900,224950,224949.5,224899.5,224900,215000,215000,215900,215450,203500,203500,209900,199900,199900,199900,199000,199900,199950,199450,209949.5,199000,194900,194950,195000,195000,179900,181250,194250,189000,182500,189450,189900,197500,190000,219900,235000,210000,210000,215000,231450,231500,228000,225000,224900,220450,218500,210000,212400,214900,199900,214999.5,214949.5,214999.5,212450,209999.5,231749.5,228295,229990,234900,237349.5,235000,230900,230000,226000,229900,239900,232400,235000,245000,239900,229900,225900,226900,219400,216743.5,209900,225000,229700,227000,245000,236000,229950,237475,230000,229950,230000,229586,224900,234900,248950,250000,259900,257000,251950,258949.5,259495,259000,256500,249999
"Rolling Meadows","IL","Chicago-Naperville-Elgin","Cook County",599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109950,104500,119450,128800,119900,124449.5,123500,129000,136950,130000,135950,139450,139900,139450,139000,146200,144900,136000,134900,132500,134900,130000,128200,128900,127850,131000,130950
"Fort Walton Beach","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County",600,269900,268500,268000,259900,280000,279000,277000,249000,239900,265000,270000,266000,265000,291450,279000,277000,284000,284450,289000,291500,284000,280000,285000,285000,279900,262000,267000,293500,277000,282900,299000,317500,310000,302950,298000,325000,299000,299000,305000,291500,286000,298000,295875,299000,299000,279130,298500,275000,275000,269000,252249.5,261000,249900,249900,266450,279000,299000,279700,275000,273450,277000,266000,3e+05,279000,298500,279950,280000,280000,299000,299950,299900,317997,312450,317000,309000,313000,326450,340000,340000,345000,349950,345900,345000,316000,313750,309000,315000,325000,349000,339900,339900,349900,344450,353000,360000,339900,349900,348000,339900,367450,379000,369800,369900,379000,369800,375000,377000,372000,375000
"Byron Center","MI","Grand Rapids-Wyoming","Kent County",601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246150,254900,254900,254900,251150,262400,264900,267400,258900,259900,272600,269900,273500,255252.5,267400,266150,264900,284900,269900,289900,289900,284900,273590,285400,299900,298150,299900
"Darien","IL","Chicago-Naperville-Elgin","DuPage County",602,219900,214900,214900,219500,213450,210950,214900,213400,206450,189900,196450,2e+05,199900,199000,194900,194425,189950,189900,185000,186000,184900,177650,179900,168450,159900,149900,159900,159900,159900,147500,144700,148700,169950,164000,165000,166500,157400,159900,166500,165000,159900,159900,172500,169900,179000,190000,178500,178400,164900,181450,183650,203900,193900,195000,187900,194900,195000,187000,187000,192400,194900,186950,177500,189900,209900,210000,2e+05,210000,209500,190750,184900,192436.5,194900,182450,186900,199450,220000,228500,219900,199000,194450,199900,193900,187250,187500,219900,218400,225000,220000,225000,224950,229950,229900,234900,225000,234900,227450,215000,209900,206000,199900,209500,215950,209900,225900,224900,219499.5,215000,239000
"Citrus Ridge","FL","Orlando-Kissimmee-Sanford","Osceola County",603,99000,99000,99000,92500,90000,95000,99450,99000,99000,99949.5,99900,99000,99900,98750,95000,99700,99900,93000,98500,106000,110900,109900,111925,111925,1e+05,99000,99900,112500,115000,117950,115000,114200,129925,131475,120500,119450,115900,119900,119900,119900,125460,129000,129000,134925,134950,138500,138500,129937.5,139925,139325,137700,137925,134250,129950,144450,147400,143700,141000,139900,145900,140000,145250,145500,136900,137950,136900,135000,135000,135000,140000,139900,139500,134900,137900,139900,135000,129900,130000,134500,134874.5,133500,132950,134950,137000,140000,136000,137998,139000,139900,141750,144500,139900,139900,140000,159894,159975,154999,165000,175000,189900,183445,189900,194750,189900,169900,175000,170000,184000,179700
"Centerville","OH","Dayton","Montgomery County",604,,99900,99900,112450,114900,99900,104900,106005.5,112900,109500,104400,97900,106900,106500,104400,106200,100900,100950,94500,94900,93450,89900,89900,89900,89900,89800,89700,89800,89900,89900,84900,83000,82700,87247.5,85000,86995,85947.5,85347.5,86997.5,89900,89900,89900,84900,84900,89900,90500,92500,94500,94500,89950,91950,94700,88650,87200,90500,88450,88000,86450,89900,85900,85900,93700,95900,89950,89900,89900,95750,92500,99795,99900,95000,93700,87900,85900,95000,99950,97500,99900,106900,106400,117200,110450,106000,124950,124950,112500,95500,105500,110750,117200,121500,111500,111500,110700,106400,97500,1e+05,115000,129900,117950,123450,134900,134950,144900,149950,135000,140950,139900,139450
"Socastee","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000,143450,124900,127900,124249.5,144900,139940,146400,141900,146900,146900,127450,121000,119000,119000,119450,115000,119000,119000,119000,118000,119000,119000,124000,126900,125500,120000,124900
"Hercules","CA","San Francisco-Oakland-Hayward","Contra Costa County",606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,312450,327500,349500,345000,323888,319900,306944,325000,327000,301944,290000,295000,329000,349000,349000,350000,350000,339000,352450,390000,369999,384500,399500,399000,399000,399000,399650,398440,399000,414944,405000,409950,380000
"West Deptford","NJ","Philadelphia-Camden-Wilmington","Gloucester County",607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145450,144900,142449.5,145000,139999,148700,149900,149900,152499.5,135000,147950,146000,133900,134400
"Portsmouth","NH","Boston-Cambridge-Newton","Rockingham County",608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000,499900,514450,549950,519900,499000,504650,479000,460180,479000,468610,524900,499000,524900,549900,524900,566950,534900,587450,564950,539900,569900,599000
"Ives Estates","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",609,96000,95000,89000,89900,89950,90000,90000,89000,79999,75000,72250,69700,69900,70000,70500,69900,73200,75000,75000,74500,72750,73250,75000,75000,75000,75000,75000,78750,79900,80000,79900,78450,82450,79000,78000,79900,79900,79950,84900,82000,79000,79900,85000,86750,88850,89000,89450,95000,99900,99900,99000,99900,99900,105000,108000,110000,114000,115000,115000,114900,114950,112000,109900,104000,102500,101000,109500,110000,114900,115000,119700,124500,125000,125000,123900,124450,125000,125000,129900,128450,129900,130000,130000,130000,134900,135000,135000,134900,138000,139000,139000,139900,138000,139000,139000,135000,131000,135950,140000,139999.5,140000,145000,147000,145000,145550,145500,146250,149700,153400
