"RegionName","State","Metro","CountyName","SizeRank","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646123260437376,0.683489304812834,0.728285933897002,0.737774030354132,0.700757787269296,0.689557855126999,0.710496929089894,0.67754850631352,0.696126344067281,0.681818181818182,0.661955581194116,0.661782084613567,0.64624894633324,0.651479715596732,0.640368733965395,0.684917488897745,0.684653709792626,0.706610109579357,0.713196491008166,0.707249802994484,0.686587591240876,0.682025547445255,0.72074844368987,0.703491401771756,0.720886507191131
"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",12,,,,,,,,,,,,,,,,,,,0.54128859666769,0.583333333333333,0.59631485044808,0.583333333333333,0.580315691736305,0.61956971853769,0.642185155615206,0.644197271352444,0.607576840600429,0.631458094144661,0.615050651230101,0.601407042528287,0.586481060434438,0.595370408841615,0.612131329994435,0.616253925109858,0.637882018479033,0.626007582879953,0.650318925178597,0.645161290322581,0.638710087444212,0.625909065607613,0.615980288630764,0.618928235662802,0.597890726782964,0.590579847328887,0.590817015530047,0.591500010892534,0.634503732374896,0.66006600660066,0.667253521126761,0.645161290322581,0.643093465674111,0.621311475409836,0.645687938077482,0.634809460217771,0.649350649350649,0.651408450704225,0.659242130249892,0.621636930048145,0.653672516958501,0.679402212907368,0.663280594162122,0.660158835208471,0.65843621399177,0.636758321273517,0.641723376650962,0.685425685425685,0.652041847205034,0.696977137710449,0.688483547925608,0.667066890870061,0.705357142857143,0.659368635437882,0.689655172413793,0.684625943719973,0.694873378628783,0.646180356117174,0.700934579439252,0.700934579439252,0.699478371501272,0.643621432145232,0.694883133291219,0.681683461766449,0.708466170740347,0.715352470480481,0.721302273365142,0.706214689265537,0.700916906713259,0.701847903340441,0.677666470241603,0.711439954467843,0.724368499257058,0.756836113877608,0.729825949367089,0.723732549595885,0.752532561505065,0.744354066063553,0.732515143632242,0.756935261248024,0.741957609651552,0.738701372997712,0.72463768115942,0.745174123592236
"Denver","CO","Denver-Aurora-Lakewood","Denver County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27772420443587,1.49043517100562,1.50587034201123,1.35960858267897,1.29513888888889,1.25978494623656,1.39085796139446,1.39806812404677,1.33361970591822,1.30841121495327,1.30490414346517,1.2954517178075,1.33196721311475
"Seattle","WA","Seattle-Tacoma-Bellevue","King County",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20348837209302,1.22532894736842,1.25615763546798,1.16487984156606,1.33705357142857,1.31501477092685,1.28712871287129,1.18811881188119,0.996875,1.11111111111111,0.992063492063492,1.12357954545455,1.15272454398522,1.27075881899151,1.40608672936259,1.36348144016856,1.4218009478673,1.33556492545205,1.26809337918642,1.2563025210084,1.13722788003364,1.1303239272881,1.1,1.24875
"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723300012974121,0.708566615190229,0.661896243291592,0.6576670128072,0.701599302477627,0.769625448948179,0.733249051833123,0.720095288376042,0.742656278545364,0.715161422149571,0.674295055169595,0.673786884363988,0.752238293316789,0.750502008032129,0.76778756281712
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823937554206418,0.840016038492382,0.788332676389436,0.808878856282919,0.724420132162098,0.785024154589372,0.693336763570877,0.729756828500084,0.831873905429072,0.894134477825465,0.853035395801893,0.846045197740113,0.860522598870056,0.720467104577208,0.766666666666667,0.886219278056227,0.889967637540453
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377643504531722,0.437272025813693,0.468393996354523,0.475657526580862,0.466214595115691,0.471443055086178,0.410277331188336,0.421858647305076,0.423044217687075,0.400100117382576,0.454931714719272,0.428859737638749,0.405133061383061,0.411830243130044,0.458926112895824,0.433766877404011,0.447341513292434,0.415836653386454,0.405759162303665,0.409407665505227,0.389070833922014,0.421348314606742,0.417133835864361,0.412898151789225,0.434694702790133
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60077519379845,0.546420006851661,0.59951957872261,0.691115091027839,0.773508888444524,0.75132597192375,0.714092422477904,0.773758446370484,0.749390031369815,0.719781884277492,0.776789024842418,0.73786507610037,0.746268656716418,0.71860599078341,0.737071860308932,0.698005698005698
"Colorado Springs","CO","Colorado Springs","El Paso County",19,,,,,,,,,0.831048741569232,0.872274143302181,0.910194174757282,0.870704717530577,0.848936170212766,0.893576099653396,0.822784810126582,0.821194853033428,0.84100432875726,0.870186999915076,0.897435897435897,0.784883720930233,0.86110512262021,0.831943286071726,0.805835739355122,0.841555426581544,0.819003568124752,0.810975609756098,0.814984709480122,0.825949044032506,0.791396103896104,0.815046907065377,0.78452380952381,0.799024804289338,0.829053156475533,0.832274759056041,0.833670575857376,0.84537010459512,0.824742268041237,0.837277029486713,0.79939426029944,0.816664233582051,0.851156700130947,0.864915888664012,0.844107554373126,0.83210964268233,0.833333333333333,0.88022444934353,0.884173297966401,0.865783038241436,0.838235294117647,0.847035376183358,0.860525182953078,0.835934714330797,0.874513632076629,0.880167208546215,0.897789296210568,0.880167208546215,0.867085496285209,0.887812920614034,0.890644673900403,0.892458723784025,0.888652957677605,0.888776028440833,0.890207715133531,0.888776028440833,0.835073068893528,0.825958508924391,0.85647902557635,0.880167208546215,0.88883062401678,0.879102883401355,0.982889505686574,0.892414476945959,0.867143139010791,0.880167208546215,0.883652430044183,0.875156838143036,0.874513632076629,0.90871374450507,0.899296448199641,0.915016900048286,0.944476244991414,1.01290322580645,1.00029687621189,0.985242279160309,0.962733586690276,0.931902366209642,0.892458723784025,0.902854234816445,0.901041568464782,0.922480642044422,1.02249488752556,0.970401691331924,1.00558390022676,1.01892285298399,0.989085948158254,0.993975903614458,0.974609375,0.988145048814505,0.999000999000999,0.946974441731345,0.946974441731345,0.971397733405289
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",20,,,,,,,,,,,,,,,,,,,,,0.843892507421311,0.828925039619688,0.781438608639622,0.749297906734615,0.739079563182527,0.758098223615465,0.731512945786146,0.761730652041438,0.739644970414201,0.755136511831272,0.756793945648435,0.78804347826087,0.798703335998006,0.833681571249478,0.833034504883157,0.818394388152767,0.761654016518072,0.748863332441829,0.740436034553682,0.746616892207186,0.746626848449574,0.721528861154446,0.755352092739757,0.77029702970297,0.798022108144135,0.804559168622192,0.79387417218543,0.777036453615866,0.776236278553369,0.755582137161085,0.769424237734097,0.73608316566063,0.728862973760933,0.749625187406297,0.709627924817798,0.776588845654994,0.816485225505443,0.776085547634478,0.795842634372399,0.753465943339361,0.743961244755957,0.726501170846528,0.727169056536396,0.721463022508039,0.72631004661136,0.736473850825645,0.75,0.794451425397134,0.795856493178373,0.754539529967038,0.80030487804878,0.776588845654994,0.792092799061112,0.803503603726028,0.776211227053314,0.756143667296786,0.78412775616083,0.80520909757887,0.761151892933243,0.783349266225713,0.799793601651187,0.833396175618543,0.836132697226048,0.837080322019943,0.819652590917917,0.807275837826611,0.800474355173436,0.788135104022702,0.790720592872911,0.793046357615894,0.819613989675661,0.817757009345794,0.832018376847197,0.83529401550603,0.834618647982836,0.821897813740959,0.822199383350462,0.814072059823249,0.838173215204516,0.843870002046207,0.832236964175546,0.821534408956207
"Anchorage","AK","Anchorage","Anchorage Borough",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598052425281725,0.564196832579186,0.567109777015437,0.60145527401862,0.62638757748589,0.627059054434355,0.596688988095238,0.601744131718622,0.593368237347295,0.573997966639096,0.588375166820655,0.58206286467156,0.602187969765299,0.573716542343133,0.588905775075988,0.610964610949456,0.607638888888889,0.633169934640523,0.603116795328971,0.593121939522778,0.627352572145546,0.647482014388489,0.627352572145546,0.657165460720671,0.595238095238095
"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746733332094199,0.766946687656151,0.753399594650061,0.77638700947226,0.756068444090728,0.804721030042919,0.771800281293952,0.764872521246459,0.761623872310895,0.750545851528384,0.762276931178909,0.782206264708685,0.766583229036295,0.75856454028234,0.771040250914794,0.776448191023215,0.800562435943393,0.800385728061716,0.786584630752273,0.791746558566284,0.760865749516852,0.773515398852606,0.790296791191779,0.769875016106172,0.769224448811491
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",23,,,,,,,,,,,,0.7114493712773,0.714379770359063,0.668430335097002,0.680584386849049,0.680019429057199,0.692555033391046,0.682170542635659,0.708334840864961,0.709810999036726,0.765511684125705,0.704120604682778,0.688844086021505,0.686700329838342,0.682965275605132,0.669914738124239,0.685348465169861,0.688730893939681,0.688757935888016,0.693333698975568,0.678222792471267,0.676153846153846,0.679831660731628,0.685602350636631,0.687522216255871,0.71401728673431,0.696422918645141,0.676842429848905,0.68457841697493,0.712204596956944,0.680822991196461,0.676638367990257,0.680131904369332,0.683710266227406,0.675675675675676,0.672143390589993,0.678988959617515,0.686406460296097,0.695088044485635,0.702070207020702,0.683554483313229,0.693693693693694,0.697999069334574,0.686406397666845,0.708526914606339,0.707235171064526,0.723937851800447,0.720949957591179,0.754060324825986,0.75237160614982,0.735718407386036,0.740990232401482,0.720875096477261,0.705251054043695,0.710534445474205,0.693159405285333,0.691419478104454,0.705230871147401,0.739984689971932,0.703014933784165,0.754060324825986,0.750884012840341,0.76716162962401,0.773437700226389,0.728155339805825,0.72939166824348,0.763098730593793,0.736984885351937,0.739247311827957,0.728094401205122,0.749718151071026,0.743871513102282,0.752748749875353,0.746083754286544,0.734901122394441,0.738048299655003,0.745404404880904,0.758147251831389,0.762234178836792,0.753218352863509,0.762732317539445,0.789511177599387,0.799543118218161,0.807847663012118,0.783851712221175,0.785953177257525,0.774693350548741,0.778995960761685,0.841955277943945,0.828989602813307,0.801770689921771,0.810617144515256
"Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360445237825381,0.343490119953611,0.346020761245675,0.348077449370553,0.357142857142857,0.357997265892003,0.363571094637013,0.360230547550432,0.37037037037037,0.36281179138322,0.379311066465763,0.379834254143646,0.36502849002849,0.381562726986443,0.374817251461988,0.37429977190698,0.384390375615025,0.391737891737892,0.387263339070568,0.403768506056528,0.407485662541503,0.412269129287599,0.416200298475642,0.409626216077829,0.406073446327684,0.395503746877602,0.390828662669447,0.376884422110553,0.367700269617573,0.381737394061338
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73804347826087,1.73076923076923,1.74663197319091,1.68035847647498,1.73364153627312,1.72194947215074,1.65402813116441,1.70105355575066,1.70757737459979,1.66816825271693,1.67093680199711,1.66666666666667,1.65927490299334,1.77914725284664,1.75349428208386,1.75174714104193,1.70940170940171,1.71263857527599,1.70636188864737,1.72072295122555,1.68357594124096,1.66040100250627,1.66040100250627,1.65739289942054,1.63912577536804
"North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581797944171112,0.586409106588479,0.558355863467388,0.577689243027888,0.590545707334028,0.59946207080807,0.591148630504833,0.614669995855362,0.610163204747775,0.598710644664714,0.612979697905793,0.610163204747775,0.616291532690247,0.61652281134402,0.587935186404739,0.580357142857143,0.610410988014154,0.658998017400427,0.658067912608581,0.668394657125976,0.623799677368,0.630011621284581,0.622111058658105,0.645994689425776,0.627571981418437,0.628193394777738,0.658067912608581
"Rochester","NY","Rochester","Monroe County",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367985592026866,0.3375247558765,0.366145578895945,0.363636363636364,0.344630610433216,0.362505841317695,0.34654837815359,0.367767770891448,0.3438995215311,0.317293600390816,0.320996978851964,0.354176844162189,0.348849686540705,0.381811870878167,0.402116402116402,0.400686134658659,0.407465070278809,0.395127952141278,0.347740527336237,0.38659793814433,0.392213829169088,0.361178177616596,0.378596668349319,0.385606661379857
"Yonkers","NY","New York-Newark-Jersey City","Westchester County",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928571428571429,0.865013006317354,0.873015873015873,0.840056022408964,0.852039119826374,0.849269338441977,0.873709293089754,1.02777777777778,1.02376201096708,0.960224968808484,0.919494047619048,0.901287553648069,0.912698412698413,0.912698412698413
"McKinney","TX","Dallas-Fort Worth-Arlington","Collin County",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713691987263904,0.737467866323907,0.776523109243697,0.743966160736502,0.7343674571611,0.751321003963012,0.763852925945106,0.772501876678305,0.749063670411985,0.744141861937935,0.765911348587272,0.771031385850093
"Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755033415651765,0.76074024024107,0.800533689126084,0.791721197004656,0.805987601618471,0.794878368666581,0.791617142534469,0.793744467394512,0.786067216277054,0.777815353398715,0.75163896056579,0.767459708365311,0.793305803086286,0.789684981703119,0.765208981836864,0.75906004926102,0.763546798029557,0.788177339901478,0.772366444968891,0.750911821497533,0.770250831030409,0.748849991544567,0.7430132450791,0.741918624692813,0.751445086705202
"Cumming","GA","Atlanta-Sandy Springs-Roswell","Forsyth County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654745042492918,0.651317233272349,0.688558033686673,0.687569991447459,0.6760514424748,0.668091929449492,0.684991105870076,0.676654223686753,0.678443420378904,0.660660660660661,0.64756671899529,0.644117621336085,0.676338838950975,0.666214995483288,0.658199182789347,0.651430348258706,0.683528594580923,0.68392059301381,0.665759448073834,0.653370013755158,0.660660660660661,0.66292456536359,0.666640199758006,0.660160734787601,0.655407108646332
