RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
38992,Highlands Ranch,Colorado,331,,,,,,,,,,,,,,,,250600,250300,250100,251100,250400,250500,252300,254100,256900,256300,253e3,251100,25e4,250600,249300,246300,246200,243200,247900,242900,242800,240900,245400,245800,243700,246300,245600,245800,239300,237700,241e3,240100,243800,244200,248400,248500,246200,251600,255100,254400,254200,256800,261600,259100,258200,261300,267100,270500,273100,275800,278800,281300,281800,284300,284300,289800,291300,294100,292600,293600,295400,299100,302100,306200,309800,310400,317100,318700,325100,326e3,329900,331500,333900,336400,338900,340900,345500,347900,351e3,351700,353700,354600,358200,364600,368500,369400,369800,371300,374700,377300,380200,382900,389700,393900,396700,393300,394500,397200,399800,402400,403500,407600,411500,414600,419400,423700,426600,425100,422900,423700,429900,431300,434800,435600,439600,
53311,Midlothian,Virginia,332,221e3,222900,219400,217400,214700,218600,219400,222500,216100,213e3,216e3,221500,220800,212300,201100,195100,195800,202600,204800,203400,199600,199300,203800,205800,207500,202e3,2e5,196400,191900,192800,192800,191600,186800,189300,191400,193100,192100,193200,192600,185500,178e3,182200,184500,193800,190400,189100,182500,180200,182e3,182500,183700,179600,178200,177800,174200,179800,181500,189700,187400,184e3,184400,185900,187400,183600,182700,187e3,191200,196500,193400,188900,186900,192700,201400,198600,197400,197800,202300,199e3,197300,193500,195e3,196100,198400,198600,197300,191500,193200,188800,194500,196700,203700,207300,209600,207700,212700,211e3,212900,207700,207300,208400,21e4,208400,210400,210400,213900,212600,210800,210300,211300,215900,217600,220600,221900,224e3,224500,224100,225100,229200,236700,235500,233300,227800,231100,229800,230400,228800,231400,237200,243100,247300,
45878,Indio,California,333,333500,324100,322400,313400,300500,281200,269e3,258200,244200,234600,229500,232500,230200,223e3,216200,214800,212100,206100,200500,199e3,197100,193200,194400,198300,203200,203700,204400,201300,197800,197600,197100,197e3,189200,189300,194e3,195900,194400,191700,194400,193e3,186200,183400,180500,182300,179100,181700,187500,193600,196700,193400,195400,194100,199100,201100,202400,199e3,195400,196400,202300,208600,215300,218500,223100,225700,229100,231900,234600,236100,239500,242900,246800,254600,255800,257900,253700,256400,258500,253200,258900,254400,264200,260300,268300,268200,270700,269800,270600,272800,272300,275200,275700,276800,276700,277600,278700,281100,286100,291e3,290700,290800,298200,302800,306e3,306300,306500,309200,308800,317e3,317800,319500,320400,322e3,322600,320200,320200,323700,320900,325100,332500,34e4,344400,339e3,342500,341500,347100,350300,356100,352500,344200,338300,
16773,Annapolis,Maryland,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229300,224300,226500,227600,228600,230900,230100,233600,237100,242600,242500,241200,235200,237900,241200,246200,249800,246e3,245e3,233700,232200,228300,231500,231700,240100,242500,246900,249700,253100,251700,249200,249200,251500,251600,254800,247700,247900,246400,253200,252500,243200,245200,246700,258300,259e3,256600,263400,264400,266300,253200,261200,258200,260600,253600,257800,258500,257200,259700,262e3,264100,262400,264200,264500,268800,271600,280100,279200,282e3,277700,276200,277500,277e3,279400,274500,
39966,New Braunfels,Texas,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173200,175e3,178e3,173900,173700,174100,176300,177900,179300,179600,181100,182400,183300,179900,181100,180600,180700,186500,189e3,192600,188e3,187600,193300,192600,195900,192800,195500,197800,201500,201500,200400,199e3,199200,200300,202100,204400,209300,209500,208e3,203300,200500,203900,207300,
16818,Ashburn,Virginia,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381200,380700,384700,387800,389200,401200,404e3,404800,393200,392200,393400,396500,395400,393600,391700,392700,399200,399600,404100,4e5,400400,394900,401100,406100,412500,416500,414e3,419600,409900,416100,409500,419100,412400,418400,414500,418500,421400,426200,430900,431300,427500,431100,431700,
41059,Sterling,Virginia,337,395900,389100,375200,362100,351400,352900,354700,353400,348400,345600,342800,336300,331800,325600,327e3,325800,334400,330300,327400,327200,329700,335800,338500,339200,338400,327100,323e3,314600,319300,314300,315800,309700,318e3,314300,312800,308200,307500,305e3,301e3,307500,314400,313800,309900,306700,310500,308900,310900,308400,311e3,311900,317700,326900,336900,342100,330700,325500,323600,334500,339200,340600,340500,341200,347400,346200,350400,350400,359200,351300,350200,350900,364300,367100,366800,362400,365400,367700,364200,364200,355200,358800,358e3,363200,362500,361100,363400,363900,362700,370800,375900,377600,371400,370200,375100,372300,373300,372200,374400,379400,375700,376e3,374e3,378600,377900,378200,376400,380800,381600,385600,385100,392400,393800,398600,394400,392100,394400,399700,406600,408200,410600,418500,418300,417700,410800,415900,415800,414900,412500,415800,421600,,
16839,Auburn,Washington,338,379700,362600,362300,344200,333e3,324900,328400,327900,329200,329100,338600,329100,329700,324600,331700,322800,307e3,297700,3e5,297300,291300,289e3,292500,290700,288400,286e3,291800,287100,287300,286400,293e3,282200,278100,271100,292700,289700,293600,285100,274600,261500,250800,252600,254800,251e3,245900,245600,255500,267200,271400,260700,253600,247600,246600,245700,245e3,245e3,256700,258500,273300,267500,266e3,259600,260700,265800,264300,270500,271300,272600,279700,288600,294600,291700,291300,295e3,296600,297500,296600,293800,294200,301500,305e3,311200,320600,326e3,325e3,312600,311400,317400,328900,338100,343400,339200,337e3,336800,344300,349300,352200,351e3,355400,360500,363400,366500,367600,374900,379600,380400,382100,382100,394600,401300,412600,406600,412100,409e3,418700,422100,428500,424e3,438600,438300,464100,462400,468300,455600,445700,442e3,441800,441300,443600,450500,
52747,Kennewick,Washington,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171700,172500,172900,172400,168800,169900,167200,165600,166400,169200,173300,172700,171e3,169800,168500,168600,172800,172500,175100,171300,173800,171700,172300,171100,172200,173300,173700,177200,177200,177800,175400,172800,172500,174500,178500,181100,181800,183700,186500,188600,191600,199800,201100,203100,198800,201e3,203600,205300,206900,207600,204400,208e3,210200,218400,218700,220500,219700,221200,218900,223e3,227100,234700,237e3,236900,236700,238100,240600,240700,243600,245700,245600,245700,249600,256600,260600,269e3,273600,279800,277600,
5891,Medford,Oregon,340,261800,261100,256400,252700,252400,255700,264300,259200,248700,241700,236100,240200,229800,229900,222700,223e3,218700,214500,216e3,217100,217900,213400,208300,213e3,209800,210300,201800,205e3,200500,197800,197300,201600,206300,201600,193900,192700,194e3,196700,189800,180500,174100,171700,172400,171500,173600,172300,171400,172e3,175100,180600,177500,176800,171800,170800,168700,173200,178500,186200,186700,191300,190500,191400,188500,190100,192900,193300,195800,197800,201600,203700,206800,204300,206900,208300,213400,213800,216500,219e3,220400,220900,219700,220500,222800,225200,226700,225600,226500,228800,230900,231400,232900,233200,234800,236900,237700,242900,242400,246500,242800,246100,247100,255400,253300,259500,260500,264e3,261900,262100,267400,273700,277200,279500,277600,279600,280400,282600,285800,289500,293400,293900,295400,293100,290800,292500,295e3,300800,305400,306200,312e3,310800,
16425,Acworth,Georgia,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137e3,132800,133400,130500,128100,128400,129e3,128600,124700,120600,118400,120600,123e3,13e4,130100,129900,125700,128100,131700,133400,133500,134600,137100,138500,138400,138400,141e3,142500,144300,144300,147e3,147600,146800,145600,146800,148700,150100,151e3,152900,155e3,157500,156200,156400,155800,159800,16e4,161400,161900,163500,164e3,163900,163500,161300,161100,162600,167800,170700,173700,173700,176300,178500,181e3,181500,181500,183200,188100,187200,188900,188100,192800,193200,192700,194e3,200600,202e3,205200,205e3,208100,208600,208500,208900,208100,210400,212e3,217800,220800,226100,225200,
23444,Allen,Texas,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191700,188900,192500,191500,192700,195e3,196500,201e3,200500,200900,198800,200600,200600,202100,200200,205400,209800,211800,217900,227700,236900,237900,232500,233400,227600,233800,236600,241300,239300,238e3,241700,241700,239700,241e3,245700,251700,248900,250800,246100,254500,254300,261600,257500,258700,259e3,264300,261400,261700,
397180,Kalamazoo,Michigan,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122e3,127600,125800,125900,119e3,119300,119200,120600,120700,123800,122800,123700,120300,125700,128400,128800,123100,123600,130600,131500,135400,130600,132600,126e3,129e3,129700,133600,134500,137100,138600,137300,139900,140600,139e3,135300,132700,134700,138900,139800,144900,143e3,146100,143500,145200,144500,
33450,Plantation,Florida,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158100,157700,164200,162100,155500,149600,148600,160900,166100,166500,161900,158300,165800,164400,161100,151800,149e3,148200,147600,151500,155900,156100,156400,161200,174500,179800,179100,175900,177400,179200,19e4,190100,189500,181900,188800,193300,194900,196400,202e3,203700,207800,209300,216600,211700,221200,222400,227100,218400,216700,218700,219800,219900,216100,218300,217100,228200,231400,239400,239e3,241900,243900,243900,245500,247700,253400,259100,269100,27e4,270700,264200,262500,262900,267e3,264900,267100,269800,275200,278200,281400,290800,292600,283100,282e3,283400,299700,289e3,283e3,276800,279400,285500
26534,Plainfield,Illinois,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173600,168100,167400,171300,173400,175200,169600,17e4,160600,165600,159500,169600,166300,172800,173600,173e3,172700,167800,174100,177900,178e3,178400,174e3,177400,176600,177600,175900,175200,176600,180100,184e3,186100,187600,186900,189600,190400,191e3,191100,195400,197100,198600,199e3,199200,197100,196300,198400,200300,199e3,198100,197900,199200,198800,200700,200800,200400,201500,199900,207300,206100,209800,206600,212200,213800,216400,214700,215e3,215100,220300,224200,224e3,220700,219200,220500,221e3,221e3,222600,221900,222400,222900,227200,232900,236200,236100,231900,231300,232e3,231e3,226600,224500,227100,230400,237200
33058,New Bedford,Massachusetts,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214200,222200,215900,215100,213400,217400,216200,219300,221400,225400,223500,224700,229800,227400,228200,217800,222700,222e3,228200,226900,227700,227800,231100,229800,231200,229800,236200,239800,239900,237400,238700,238800,240700,240700,246e3,245200,246300,246400,245600,245800,245200,25e4,254400,258100,262500,261700,258800,257500,255600,263200,266700,268300,267e3,268300,271300,273300,281700,288e3,289800,290100,
34780,Westminster,California,347,550600,527e3,532800,489400,489600,483100,484300,473100,457500,47e4,470100,475600,451900,435500,430200,423800,430200,432300,440600,432800,436700,437500,441200,434e3,429600,427300,433100,429e3,436400,426200,428700,421300,418600,415e3,414e3,412300,399100,401100,404900,412700,404100,407600,406100,400900,411900,407900,416200,388700,393100,390900,389400,383100,380900,389800,405400,410300,409200,411700,418200,433200,436500,452100,456800,472600,480200,497200,498700,486900,494800,497e3,515600,517200,514400,516600,515900,522500,525100,515500,518e3,516700,526700,534400,540500,537500,540800,536600,538500,537600,542e3,552200,553800,567e3,564500,565400,559900,566300,573100,574300,582100,578400,582800,576100,599500,603200,616500,601100,619100,621600,630700,624300,626800,628e3,626300,630100,631200,634300,626200,634300,649400,653700,654800,663900,67e4,679700,669500,674600,684300,690700,694e3,695100,
46325,Loveland,Colorado,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233700,226800,223500,224400,226600,230600,228100,224400,221700,218e3,219100,217800,221200,225300,227800,229e3,225700,226200,226900,228300,226200,224800,228700,230100,233900,233300,234500,234200,234800,237200,240800,240700,240100,238100,239500,245400,249900,249600,247400,244800,248400,248300,252400,253100,252100,256300,263400,270400,267400,266700,268800,274800,279700,285500,286500,290100,291400,295900,296100,295900,295400,302600,311700,319800,319300,317100,319600,326700,333400,334900,331300,334800,339800,345100,343900,345300,346e3,349500,348100,349e3,351600,346700,347900,347600,363400,365700,371600,369600,373700,375500,377300,379700,377300,373900,
39220,Kenosha,Wisconsin,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187200,188500,187600,184100,183200,184200,182400,180700,177900,185400,187e3,195700,190800,200700,199100,195100,185900,185400,19e4,201200,201600,201700,199300,197800,200500,198100,205600,194900,197700,204500,226200,224900,214100,203e3,206600,206800,207200,208600,
54219,Roswell,Georgia,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141900,143e3,143100,139200,139500,140600,138800,146800,147600,151800,142500,142800,140800,146700,151e3,155600,157e3,158200,160100,165100,168e3,174400,173300,172100,165900,169700,173200,175200,173400,176600,181400,182600,183100,183600,185100,189400,192500,194900,189700,193700,197500,203600,197900,197900,195400,200400,201e3,206100,208900,210500,211e3,208500,208900,207300,211e3,212800,217200,214300,220200,220500,233300,229100,230200,220300,224200,223300,222200,220600,222100,226e3,227900,234500,246800,248900,251600,246e3,246900,245400,246100,252700,254900,262500,259400,
26319,Orem,Utah,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218e3,217100,225300,230600,236400,228500,225400,235300,241900,242e3,235600,237e3,245700,245800,246500,244300,245e3,246600,248800,250900,252600,253200,253e3,253e3,257800,263800,265700,263200,261500,263700,267200,269800,269500,271500,267900,272300,272200,278300,277700,279900,278600,284100,291600,295900,297300,298300,306500,308900,309300,306900,314900,318600,323200,318300,321700,341e3,348800,
5924,Miami Beach,Florida,352,292200,287200,273900,262400,259200,253100,241700,237500,229100,225400,209800,201e3,194900,182800,187800,183800,182500,170100,159600,159100,162100,161e3,168900,168200,175600,168600,174400,171800,167200,153600,151e3,149800,150300,144700,142200,146400,148800,150500,152200,154600,159e3,157600,154800,151800,153e3,159300,161700,160200,154300,152800,154500,158500,163600,158300,159e3,161200,166600,166500,161200,164500,165400,169300,169300,172800,178400,181800,187300,186700,190800,187200,191100,190900,198100,197300,200100,197700,197600,198800,202700,205500,202500,202300,201600,206600,210200,214700,216500,214300,215500,219e3,221200,222500,224300,226800,230800,230400,229700,233e3,234200,240300,241800,243500,242e3,239800,241500,247400,256300,257400,255200,247800,251800,256400,257900,252700,252100,262300,270100,274400,273e3,276300,272200,265100,261300,274600,287300,288100,278800,276200,278700,282200,
51758,Duluth,Minnesota,353,128e3,130200,134e3,133500,128500,128700,131100,130300,132e3,129200,129200,123800,127500,130600,132600,127500,124400,122900,125e3,124800,125200,123600,127800,130200,126700,123300,118100,122e3,125200,127900,126700,121600,119100,122e3,120700,122500,123e3,122700,123400,119200,122700,124600,126400,124900,126900,127400,127200,122400,125400,126600,126900,123200,123e3,122500,121300,120200,118100,123200,124100,124200,119800,119400,122100,122800,124300,125200,126200,126200,123200,123e3,126300,130200,129900,128300,126100,127900,128200,130900,131400,132200,135100,135100,134200,135300,135800,136e3,133900,135400,135e3,134900,130200,132200,133e3,140100,140500,135600,135e3,135e3,137200,135400,135400,140100,140300,138400,137800,139600,141900,142900,138e3,140400,142100,146100,146100,145800,146700,146600,145100,143300,146200,148500,149500,146500,145500,149300,149500,148800,148600,148400,156100,157100,
54628,Sunrise,Florida,354,270200,264700,251500,247400,236600,232300,225100,216800,209800,203900,207800,208300,206800,192200,180600,173600,176300,169900,167700,162400,163400,160400,155700,156900,154900,156e3,155200,154300,152300,146200,145400,145900,151500,152200,152700,154100,149200,147200,139300,144100,142700,144300,143900,144500,146900,145900,147e3,153200,150300,149900,14e4,141200,141800,141500,147500,153400,159100,159800,157800,156900,157200,157e3,160100,161800,166800,170300,174700,176500,176900,177300,180800,183100,183200,187900,191300,192600,186900,186500,189800,195100,193300,202100,203400,216300,212700,219e3,219100,222300,221500,224200,223500,228200,234400,238500,238500,235400,240300,241600,242200,242300,245500,248200,250800,250700,250600,250100,251e3,256100,253200,257900,259500,267100,27e4,271600,272100,27e4,273500,276700,277500,282300,279700,287300,286400,295e3,300400,299700,298300,294300,292700,294e3,
39558,Lynn,Massachusetts,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328600,332600,340300,345300,349200,373200,379600,377300,353400,342600,339100,340900,351800,358900,358800,349200,348200,348900,359700,358500,358300,361700,368300,374300,374600,386100,390300,395800,396900,400300,400600,4e5,386100,393100,394300,415600,411600,420800,422400,419e3,415900,423700,438400,
44641,Cleveland,Tennessee,356,115700,116100,113600,118600,119600,120700,118400,112800,112e3,106600,108900,111100,113800,113700,109900,114100,115900,12e4,114500,109900,109700,110400,111500,112300,114400,114600,111400,110900,115e3,119700,120400,111200,108900,106800,112100,111100,109400,109300,104400,107900,107800,111800,108100,106800,110900,114600,114500,115300,109500,109900,107800,109200,108e3,104300,106200,105500,107100,105800,106300,108400,110800,113700,110100,11e4,115100,113900,115100,110200,111900,113400,113400,114700,113400,113300,113100,111900,114100,114800,118100,114400,115100,114400,117400,117200,119900,119800,122200,122300,122300,122600,120800,120100,118900,120700,121600,126900,126700,126500,123200,124300,127800,128800,129e3,129500,130500,13e4,131200,131800,132400,132200,131200,133100,130800,131800,132200,137e3,138400,138900,137400,140400,140900,141200,138e3,141600,145800,147800,145100,143600,149300,151400,
41715,Williamsburg,Virginia,357,267200,267900,257900,248200,250400,250800,245500,251600,259400,260700,245e3,235800,236500,236700,229600,228e3,237200,244e3,242e3,240900,240200,243300,239300,244700,242200,233e3,230400,23e4,237e3,231300,234400,233500,235200,231700,226900,226800,227700,226500,224900,228900,229900,230300,219400,219600,217400,221400,224700,228500,217100,205400,195e3,202800,209700,213600,207400,213200,208600,222200,211300,212600,206800,211400,218600,215500,213800,212100,219600,225400,227200,220200,220600,222500,227100,224300,217100,216800,214e3,216800,215100,219200,219e3,219200,216700,228400,229800,230900,219100,219100,225500,225900,226100,215700,219800,219600,223800,219300,218100,225700,229400,233800,234900,236300,226300,224100,225e3,237600,242200,245900,243500,233400,233200,234600,237900,236900,231500,230100,225200,233300,238200,242300,246900,244400,249900,246200,245600,241e3,237700,243600,248300,254300,
39398,Lees Summit,Missouri,358,155300,159900,158900,161700,162800,162700,158400,161800,157500,163900,161600,164500,157800,152500,151400,154200,153600,151200,151700,151500,151e3,154500,157900,167600,164400,158e3,150500,147800,150200,151800,149400,156900,156200,161800,154800,149e3,146700,145700,149100,149500,148400,150700,150200,150900,148900,145800,144100,149300,147800,150800,146100,147200,144300,142e3,143400,143900,144100,146600,145700,144900,144e3,146e3,148100,148e3,150700,151700,155e3,153200,159e3,155e3,159100,155700,157500,155700,155e3,152400,151200,150600,151600,150400,147400,151e3,152700,155700,155400,155600,156800,156600,155800,158900,158800,161500,161e3,163500,159e3,158e3,157e3,159900,162500,164400,169500,167600,166800,167900,171300,172200,170900,173400,174200,176700,174300,178300,176100,178300,179600,183100,182800,182400,185400,186e3,187e3,188100,192500,190800,189900,187600,190700,191700,197e3,204500,
53569,Newnan,Georgia,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126900,128e3,127700,129400,129500,127900,128300,131300,134900,134400,132200,129800,130500,133300,135400,134900,133100,132100,133700,138200,142800,147900,150500,153700,155e3,155900,154300,155100,155700,152700,151600,151400,156200,158e3,161100,161400,160500,161200,161800,164100,163900,164300,166200,167700,169500,167300,164300,163500,167700,174100,175700,175e3,174200,178700,183500,183700,180700,177e3,177300,179500,181e3,179800,182100,187900,192800,198e3,197e3,196200,194e3,198800,202400,205200,205600,205200,207200,207200,214800,217500,221200,218600,219400,213600,212700,210600,215500,218300,
397329,Holland,Michigan,360,138800,132800,131e3,130800,132200,133e3,128700,128e3,126900,129600,128900,122e3,116300,114400,118100,120200,121e3,119400,119800,120500,123500,122900,120500,119100,121600,123600,120700,116600,117300,117300,117e3,119400,120500,122e3,116900,116400,116100,113500,112700,110700,112700,111200,112e3,111300,112900,114e3,114600,112500,111500,112100,114900,117300,119100,119800,117600,118100,118100,121800,119400,117900,117100,119200,122400,120600,119600,121800,124600,126500,126100,127200,128500,129700,130200,131e3,13e4,130100,129900,130800,135600,136400,137700,135500,139400,136700,136300,134900,139900,142700,144200,143400,142500,141300,142900,144700,145400,147200,145800,148500,147600,151300,152300,155500,155300,158300,157400,158900,158500,161200,164700,163600,165500,166300,172600,173800,175800,177700,180900,181800,179400,175700,173700,173200,174100,175100,177600,182e3,185600,188400,189100,189700,
46500,Menifee,California,361,327700,314400,302e3,294300,282900,269800,259800,251400,245900,239300,236900,229600,224200,215200,209500,202600,197400,194600,196700,197600,196300,194900,194300,197600,197600,198200,198300,197200,197900,197900,198600,201600,199e3,204100,202500,204200,2e5,198700,198200,192500,192100,191400,196200,192700,195400,191200,189500,186700,188900,190800,187e3,185100,188900,196200,198500,205400,207e3,214900,215100,220600,220500,223200,224e3,232800,237800,244800,253e3,259200,270500,275800,276200,274800,271300,276400,275200,277100,277600,278700,278900,279400,282500,286200,287600,288400,288700,297800,299700,298300,293900,296400,305100,305700,305600,308200,311300,315500,314700,317800,32e4,321200,32e4,320500,322700,326800,328700,328800,331600,333800,337700,337700,340200,341800,345300,348100,351100,355100,359e3,361400,365100,367200,369400,369e3,369600,368500,369600,371500,377500,381e3,382200,384e3,
40737,San Marcos,California,362,482700,468500,459100,444800,421900,413e3,402100,407300,406e3,401100,400500,397900,404e3,402900,388400,384900,379e3,373100,373e3,373e3,382500,384200,379e3,378200,372300,376300,375300,370500,360200,360600,369500,375500,385200,391900,392700,382e3,377e3,369600,371e3,364900,368800,358700,356100,361900,365400,363500,361300,37e4,372100,357200,351400,351500,361600,366700,370400,372900,370500,373100,379400,386800,395700,404900,405300,412800,416300,427800,431100,434500,435800,437900,435900,445300,462600,470900,471300,452400,441500,445500,456900,471600,456200,455200,461200,468100,466200,468600,487700,494e3,497e3,493500,489900,483500,490900,499300,513100,517600,524200,513800,504800,507600,514600,519300,518400,527100,538700,549400,550800,551100,551100,553200,563200,564900,570500,570100,573500,578200,573900,571300,570300,580300,591900,592500,604900,616e3,628500,613700,613500,622300,634e3,627600,
10700,Canton,Michigan,363,150500,147100,143100,143400,144300,139900,136800,133200,135500,135100,135800,126600,119800,116900,119400,119200,113900,111200,109600,103800,104700,109500,115900,113200,108500,110200,113800,113400,112300,110200,107300,105200,103500,107400,107800,103400,99800,100400,103300,98e3,93500,95800,98600,97100,95400,97800,103500,104200,99300,89900,89400,96200,102200,106100,105800,106800,108900,100800,97500,90300,100100,109300,114800,114e3,110300,112800,118400,125600,123300,123500,125600,134600,137900,137600,136900,137200,141700,145e3,144900,143300,142800,142500,145100,140500,145900,145300,150300,153100,153800,157400,155700,156e3,158700,158100,156800,155300,153900,156500,155500,157800,157400,157300,158700,16e4,162800,166500,171500,172600,167900,166200,166900,170600,176400,173400,174200,171e3,173900,177700,174100,180500,179300,185e3,182700,184600,185800,190400,190600,188900,187100,188100,
38968,Herndon,Virginia,364,395400,390900,387e3,386600,380100,370200,369600,374700,372600,381900,383200,382500,365e3,354700,365200,372600,371800,366800,369e3,358300,350300,349400,371400,372100,363400,358e3,359800,361700,348300,354300,349600,355100,339900,354800,361600,377400,357e3,360300,350500,363600,363600,356400,359300,346700,349600,342700,340500,337700,334100,336100,347100,356200,352500,351300,341400,354900,367600,374400,371100,368800,374300,371800,374900,381e3,394800,387800,375e3,371200,376800,384300,397600,390900,399300,384400,398500,396400,402200,402500,409600,409400,399100,393600,396200,4e5,404100,404300,398600,395700,391e3,401100,393400,395400,395800,422300,425700,422900,398400,405300,399500,404300,401e3,398900,405400,412600,422800,427300,419300,428e3,420600,431300,431600,431300,427200,428500,440900,443600,448900,446300,451300,446600,438400,435700,431500,439100,442300,448e3,453200,438100,431100,433600,
8814,Queen Creek,Arizona,365,236200,233100,231100,232900,231900,226400,219500,214900,206900,201600,203900,207900,212500,198200,186900,173e3,166700,160700,160500,159900,152e3,148e3,148400,152800,153800,151100,155100,153400,151300,145800,143500,142700,142400,142700,141600,138700,136500,138500,138e3,139400,134400,132600,132400,133100,135600,137800,138200,136600,132700,135e3,137800,141600,141400,142800,144400,151400,156300,156800,154400,153200,156100,161200,164400,168900,170400,171700,173500,177500,184300,189200,192300,191700,192800,192200,193200,192800,194600,195100,196e3,195500,196600,197900,198800,203900,202200,203700,197700,198600,2e5,207300,206800,207600,207900,212400,217200,215300,220200,220400,228800,227200,226700,224900,230200,232700,230400,229800,229300,235900,235800,237e3,238300,243e3,247600,248400,247700,249100,249800,248500,252800,251600,254800,251200,256e3,252600,253700,251500,256900,260200,262100,261400,
38047,Covington,Georgia,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154600,154100,156100,156500,161300,162700,166400,166300,167900,169200,168900,170400,17e4,173e3,173200,176500,179500,180600,188200,188100,194800,189400,188300,192800,194e3,196800,198500,204600,
17309,Carmel,Indiana,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162e3,159400,161300,161600,164400,160300,160400,159700,148300,152100,153800,168100,165400,164500,160300,161800,167500,172600,172200,164800,166600,171500,175700,167500,164400,171200,185600,189e3,185600,175400,180300,179100
34312,Tonawanda,New York,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122600,122600,123400,122300,123e3,123200,124900,125200,126300,126200,126400,123600,123500,123800,127900,128600,129400,129300,128400,128200,127e3,126800,125200,126100,126800,129600,128100,132500,132e3,134800,130500,131500,130300,131100,131500,133300,134300,135100,134300,135400,135700,137400,142400,145e3,147800,145700,146800,144400,143800,143700,147600,155300,155900,153700,149100,150900,153100,150700,149700,152300,157100,157100,
