"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-01-31,6181,"New York","NY","New York-Newark-Jersey City","Queens County",0,680000,-0.00117508813160987,0.00443131462333826,0.0492207992593736,0.0675149853630648,0.0380913846494511,"2018-12","2018-Q4",680800,-0.00117508813160987,"2018-11"
2019-01-31,12447,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1,689500,0.0015979081929111,0.00730460189919649,0.047553934974172,0.0781509085462755,0.045943341167864,"2019-01","2019-Q1",689500,0,"2019-01"
2019-01-31,17426,"Chicago","IL","Chicago-Naperville-Elgin","Cook County",2,228500,0.00307287093942054,0.00483729111697449,0.0110619469026549,0.0488725987929819,0.000350785237213547,"2007-02","2007-Q1",263900,-0.134141720348617,"2004-11"
2019-01-31,39051,"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,185600,0.00650759219088937,0.0192202086765513,0.072212593876372,0.0845302112352853,0.0396561646838856,"2019-01","2019-Q1",185600,0,"2019-01"
2019-01-31,6915,"San Antonio","TX","San Antonio-New Braunfels","Bexar County",4,175800,0.00457142857142857,0.0191304347826087,0.0851851851851852,0.0772171280124354,0.0369534034606311,"2019-01","2019-Q1",175800,0,"2019-01"
2019-01-31,13271,"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",5,160200,0.0100882723833544,0.036222509702458,0.127375087966221,0.0910899393219111,0.0338845903154483,"2019-01","2019-Q1",160200,0,"2019-01"
2019-01-31,40326,"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",6,241500,0.00415800415800416,0.0142797144057119,0.081989247311828,0.0867765826089069,0.0385129434186815,"2006-05","2006-Q2",252300,-0.0428061831153389,"2005-12"
2019-01-31,18959,"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",7,273500,-0.000365497076023392,0.00922509225092251,0.117238562091503,0.104089668938376,0.0400939337409238,"2006-06","2006-Q2",312200,-0.123959000640615,"2004-12"
2019-01-31,54296,"San Diego","CA","San Diego-Carlsbad","San Diego County",8,632700,-0.00110514682664983,0.00221764612703944,0.0351767015706806,0.0607595393560512,0.0451573739900624,"2018-12","2018-Q4",633400,-0.00110514682664983,"2018-11"
2019-01-31,38128,"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",9,211600,0.0197590361445783,0.0617160060210738,0.169707020453289,0.145682226151407,0.0635231390979256,"2019-01","2019-Q1",211600,0,"2019-01"
2019-01-31,33839,"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",10,1082600,-0.00368120743603902,-0.0119558273249977,0.0805469607745284,0.102242227952195,0.0686559249743572,"2018-10","2018-Q4",1095700,-0.0119558273249977,"2018-06"
2019-01-31,10221,"Austin","TX","Austin-Round Rock","Travis County",11,364100,0.0019262520638415,0.0153374233128834,0.0888157894736842,0.0854873078523564,0.0547307691962999,"2019-01","2019-Q1",364100,0,"2019-01"
2019-01-31,25290,"Jacksonville","FL","Jacksonville","Duval County",12,175600,0.00515168860904408,0.0203370133643231,0.0933997509339975,0.103121145232544,0.0225506255430623,"2006-10","2006-Q4",182000,-0.0351648351648352,"2006-04"
2019-01-31,20330,"San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",13,1378200,0.00261894369271061,0.00627920560747664,0.0579565517770784,0.0907891368473217,0.0647686266907956,"2019-01","2019-Q1",1378200,0,"2019-01"
2019-01-31,32149,"Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",14,141000,0.0100286532951289,0.0382916053019146,0.145410235580829,0.103423856522289,0.0272118839887519,"2019-01","2019-Q1",141000,0,"2019-01"
2019-01-31,24043,"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",15,224200,0.00764044943820225,0.0265567765567766,0.0952613580850024,0.0897228643483279,0.0363376265410504,"2019-01","2019-Q1",224200,0,"2019-01"
2019-01-31,18172,"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",16,196100,0.00770811921891059,0.0277777777777778,0.104788732394366,0.101930146752534,0.0479195018626166,"2019-01","2019-Q1",196100,0,"2019-01"
2019-01-31,10920,"Columbus","OH","Columbus","Franklin County",17,152300,0.00660938532716457,0.0207774798927614,0.0702740688685875,0.0895261196805091,0.0293889575970474,"2019-01","2019-Q1",152300,0,"2019-01"
2019-01-31,7481,"Tucson","AZ","Tucson","Pima County",18,186600,0.00430570505920344,0.00592991913746631,0.0596252129471891,0.0571920667973236,0.00924175090510349,"2006-07","2006-Q3",215200,-0.132899628252788,"2005-07"
2019-01-31,12455,"Louisville","KY","Louisville/Jefferson County","Jefferson County",19,158600,0.000630914826498423,0.00570703868103995,0.0503311258278146,0.0499446643239179,0.0250811650756464,"2019-01","2019-Q1",158600,0,"2019-01"
2019-01-31,17933,"El Paso","TX","El Paso","El Paso County",20,128300,0.00469851213782302,0.0150316455696203,0.0559670781893004,0.0251781688134787,0.00713079391592775,"2019-01","2019-Q1",128300,0,"2019-01"
2019-01-31,13121,"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",21,239700,0.00841396718552798,0.0230473751600512,0.0940209949794614,0.104390210761566,0.0332666913558866,"2006-09","2006-Q3",263200,-0.0892857142857143,"2006-02"
2019-01-31,11093,"Denver","CO","Denver-Aurora-Lakewood","Denver County",22,427200,0.00305235970885184,0.014967925873129,0.0664003994008986,0.109145933997733,0.0685654306757655,"2019-01","2019-Q1",427200,0,"2019-01"
2019-01-31,16037,"Seattle","WA","Seattle-Tacoma-Bellevue","King County",23,730000,0.00109709270433352,-0.00761283306144644,-0.0128465179175118,0.109396033309167,0.058510666660595,"2018-06","2018-Q2",751300,-0.0283508585119127,"2018-01"
2019-01-31,32811,"Memphis","TN","Memphis","Shelby County",24,85600,0.00469483568075117,0.019047619047619,0.0580964153275649,0.0858707660565914,0.028070522099136,"2007-05","2007-Q2",88100,-0.0283768444948922,"2006-02"
2019-01-31,44269,"Boston","MA","Boston-Cambridge-Newton","Suffolk County",25,599400,0.00452488687782805,0.0121580547112462,0.0650319829424307,0.0826894233744307,0.0602542743224472,"2019-01","2019-Q1",599400,0,"2019-01"
2019-01-31,41568,"Washington","DC","Washington-Arlington-Alexandria","District of Columbia",26,581200,0.000344234079173838,0.00972897845726199,0.0532801739760783,0.0616706766517188,0.0470749973538371,"2019-01","2019-Q1",581200,0,"2019-01"
2019-01-31,6118,"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",27,264100,0.00341945288753799,0.0126533742331288,0.0770799347471452,0.118448090230218,0.0568687647723511,"2019-01","2019-Q1",264100,0,"2019-01"
2019-01-31,13373,"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",28,426300,0.00376736519896397,0.0056617126680821,0.00684931506849315,0.0898944005201166,0.0460358957404701,"2018-03","2018-Q1",428100,-0.00420462508759636,"2018-02"
2019-01-31,20288,"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",29,325000,0.00370599135268684,0.0112009956440573,0.0463618802318094,0.0966505998585889,0.0534407370533205,"2005-12","2005-Q4",348900,-0.0685010031527658,"2005-04"
2019-01-31,3523,"Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",30,120100,-0.000831946755407654,0.0100925147182506,0.160386473429952,0.0890439054393035,-0.00438844545721817,"2007-09","2007-Q3",138100,-0.130340333091962,"2006-06"
2019-01-31,5976,"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",31,120000,0.00586756077116513,0.0195412064570943,0.0810810810810811,0.0674134498851482,-0.0027900374597235,"2007-02","2007-Q1",138300,-0.132321041214751,"2004-10"
2019-01-31,18203,"Fresno","CA","Fresno","Fresno County",32,239700,0.00334868145667643,0.017402376910017,0.070567217507816,0.0791226976145114,0.0286579529827882,"2006-05","2006-Q2",293300,-0.182748039549949,"2005-02"
2019-01-31,40152,"Omaha","NE","Omaha-Council Bluffs","Douglas County",33,173400,0.00580046403712297,0.0176056338028169,0.0770186335403727,0.0580063391620085,0.031387987605388,"2019-01","2019-Q1",173400,0,"2019-01"
2019-01-31,23429,"Albuquerque","NM","Albuquerque","Bernalillo County",34,200700,0.00400200100050025,0.0146612740141557,0.0669856459330144,0.0428742971810763,0.00428461314075701,"2019-01","2019-Q1",200700,0,"2019-01"
2019-01-31,33225,"Oklahoma City","OK","Oklahoma City","Oklahoma County",35,129900,0.00464037122969838,0.0156372165754496,0.0285035629453682,0.0539226365888108,0.0287906998570722,"2019-01","2019-Q1",129900,0,"2019-01"
2019-01-31,54047,"Raleigh","NC","Raleigh","Wake County",36,271700,0.0062962962962963,0.0179842637692019,0.0634050880626223,0.0614995689099109,0.0277202554734961,"2019-01","2019-Q1",271700,0,"2019-01"
2019-01-31,19331,"Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",37,249800,0.00523138832997988,0.0166870166870167,0.0865593736407134,0.0759916702568286,0.0409015357768281,"2006-05","2006-Q2",254400,-0.0180817610062893,"2006-02"
2019-01-31,37211,"Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",38,259200,0.0062111801242236,0.0306163021868787,0.136842105263158,0.125372015651587,0.0397664203985197,"2019-01","2019-Q1",259200,0,"2019-01"
2019-01-31,18795,"Kansas City","MO","Kansas City","Jackson County",39,148400,0.005420054200542,0.0284130284130284,0.109947643979058,0.0377533998422543,0.0181252811437036,"2019-01","2019-Q1",148400,0,"2019-01"
2019-01-31,46298,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",40,592800,0.000168719419605197,0.0040650406504065,0.0305980528511822,0.0592238410488122,0.0384735740813089,"2019-01","2019-Q1",592800,0,"2019-01"
2019-01-31,4172,"Colorado Springs","CO","Colorado Springs","El Paso County",41,289300,0.00731197771587744,0.0251594613749114,0.0937618147448015,0.0803214123123974,0.0414157473720458,"2019-01","2019-Q1",289300,0,"2019-01"
2019-01-31,41515,"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",42,266000,0.00188323917137476,0.0102544625902013,0.0346168805912096,0.0233558065923738,0.00360426545949011,"2007-05","2007-Q2",277500,-0.0414414414414414,"2005-10"
2019-01-31,12700,"Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",43,338900,0.0044457617071725,0.0125485509411413,0.0472805933250927,0.0925532869894317,0.0411189137005967,"2007-05","2007-Q2",357200,-0.0512318029115342,"2006-04"
2019-01-31,13072,"Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",44,735100,-0.00203638338311159,-0.00379455210733162,-0.00135851107186524,0.106594581419228,0.0651379552962812,"2018-05","2018-Q2",744200,-0.0122278957269551,"2018-01"
2019-01-31,20859,"Tulsa","OK","Tulsa","Tulsa County",45,120200,-0.000831255195344971,0.000832639467110741,0.0203735144312394,0.0556185818066435,0.0219927133526683,"2018-12","2018-Q4",120300,-0.000831255195344971,"2018-12"
2019-01-31,5983,"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",46,264700,0.00417298937784522,0.0118501529051988,0.0571086261980831,0.0725437612627848,0.0326312678668947,"2019-01","2019-Q1",264700,0,"2019-01"
2019-01-31,18615,"Honolulu","HI","Urban Honolulu","Honolulu County",47,677300,0.00609031491384432,0.00400237177586718,0.0337301587301587,0.0485742302325309,0.0332595670151725,"2019-01","2019-Q1",677300,0,"2019-01"
2019-01-31,24115,"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",48,55300,0.0109689213893967,0.0240740740740741,0.106,0.104127040591427,-0.015880032842405,"2006-02","2006-Q1",89800,-0.384187082405345,"1997-02"
2019-01-31,19594,"New Orleans","LA","New Orleans-Metairie","Orleans Parish",49,180800,-0.00275785990071704,-0.00768386388583974,-0.0120218579234973,0.0487614428169871,0.0408914190645924,"2018-04","2018-Q2",188600,-0.0413573700954401,"2017-06"
2019-01-31,50763,"Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",50,206800,0.00878048780487805,0.0314214463840399,0.108252947481243,0.0996688248611866,0.0488141816238876,"2019-01","2019-Q1",206800,0,"2019-01"
2019-01-31,44055,"Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",51,166400,0,0.000601322910402886,0.0465408805031447,0.0350064049015171,0.0109026881952445,"2018-11","2018-Q4",166500,-0.000600600600600601,"2018-11"
2019-01-31,7929,"Wichita","KS","Wichita","Sedgwick County",52,127300,0.00236220472440945,0.0119236883942766,0.0661641541038526,0.0463391428271311,0.0159208790200591,"2019-01","2019-Q1",127300,0,"2019-01"
2019-01-31,25428,"Knoxville","TN","Knoxville","Knox County",53,171400,0.00764256319811875,0.02389486260454,0.0966090850927703,0.0621315581010138,0.0256895189001134,"2019-01","2019-Q1",171400,0,"2019-01"
2019-01-31,41176,"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",54,221500,0.00271616115889543,0.0151237396883593,0.0976214073339941,0.151519460077853,0.0455363428863798,"2019-01","2019-Q1",221500,0,"2019-01"
2019-01-31,16846,"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",55,323800,0.00340873876665634,0.0131414267834793,0.0557548092598631,0.122124620428527,0.0717072852959333,"2019-01","2019-Q1",323800,0,"2019-01"
2019-01-31,47401,"Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",56,406600,0.00643564356435644,0.00793257312840853,0.0536408395957502,0.0797076282090523,0.0455688580604496,"2006-09","2006-Q3",426800,-0.0473289597000937,"2006-01"
2019-01-31,3506,"Bakersfield","CA","Bakersfield","Kern County",57,238700,0.00378469301934399,0.0114406779661017,0.0538631346578366,0.0420196857136204,0.0289706754820331,"2006-06","2006-Q2",322200,-0.259155803848541,"2005-02"
2019-01-31,26529,"Pittsburgh","PA","Pittsburgh","Allegheny County",58,150500,0.000664893617021277,0.0155195681511471,0.118127786032689,0.12210430194515,0.0618315987874245,"2019-01","2019-Q1",150500,0,"2019-01"
2019-01-31,4099,"Cincinnati","OH","Cincinnati","Hamilton County",59,143900,0.011243851018974,0.0359971202303816,0.106923076923077,0.0791988036390756,0.0261139707766609,"2019-01","2019-Q1",143900,0,"2019-01"
2019-01-31,16764,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",60,598800,0.000668449197860962,0.00757193336698637,0.0313468825353083,0.0596016125651833,0.0394431987473152,"2006-07","2006-Q3",604400,-0.00926538716082065,"2006-05"
2019-01-31,47568,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",61,547600,0.000913909705721075,0.00735835172921266,0.0500479386385427,0.0712271757686054,0.0435631603675861,"2006-08","2006-Q3",595800,-0.0808996307485733,"2005-11"
2019-01-31,4174,"Columbia","SC","Columbia","Richland County",62,133400,0.0052750565184627,0.015993907083016,0.0545454545454545,0.0437296603088813,0.00453382370716793,"2019-01","2019-Q1",133400,0,"2019-01"
2019-01-31,32172,"Islip","NY","New York-Newark-Jersey City","Suffolk County",63,366000,0.0104914411927112,0.0382978723404255,0.0550590948400115,0.0322426999934553,0.00563527459335966,"2006-06","2006-Q2",416200,-0.120615088899568,"2004-11"
2019-01-31,12562,"Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",64,287000,0.00701754385964912,0.0253662022150768,0.0895975702353835,0.0880590248262672,0.0338169600997025,"2019-01","2019-Q1",287000,0,"2019-01"
2019-01-31,38025,"Corpus Christi","TX","Corpus Christi","Nueces County",65,149900,0.00604026845637584,0.0101078167115903,0.0409722222222222,0.0490203788213699,0.0217332651865607,"2019-01","2019-Q1",149900,0,"2019-01"
2019-01-31,6891,"Saint Louis","MO","St. Louis","Saint Louis City",66,119100,0.00506329113924051,0.000840336134453782,0.0101781170483461,0.0489185951525486,-0.0027293578832116,"2008-05","2008-Q2",128100,-0.0702576112412178,"2005-12"
2019-01-31,25574,"Lexington","KY","Lexington-Fayette","Fayette County",67,181300,0.00443213296398892,0.0139821029082774,0.0504055619930475,0.0538158329442369,0.0240863029417577,"2019-01","2019-Q1",181300,0,"2019-01"
2019-01-31,18170,"Fort Wayne","IN","Fort Wayne","Allen County",68,131100,0.00459770114942529,0.0178571428571429,0.10539629005059,0.058417733690769,0.0255169686005414,"2019-01","2019-Q1",131100,0,"2019-01"
2019-01-31,11722,"Greensboro","NC","Greensboro-High Point","Guilford County",69,141200,0.00284090909090909,0.0136396267049533,0.0729483282674772,0.0464932582374562,0.0133197322782082,"2019-01","2019-Q1",141200,0,"2019-01"
2019-01-31,48215,"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",70,321000,0.00721681832444305,0.0184010152284264,0.0815363881401617,0.105735266740448,0.0441448043480377,"2019-01","2019-Q1",321000,0,"2019-01"
2019-01-31,7081,"Silver Spring","MD","Washington-Arlington-Alexandria","Montgomery County",71,410900,0.00243961941937058,0.00562897699461576,0.0458131840162891,0.0309592817854167,0.0137921715697629,"2007-01","2007-Q1",447400,-0.0815824765310684,"2005-06"
2019-01-31,34303,"Toledo","OH","Toledo","Lucas County",72,70000,0.00719424460431655,0.0204081632653061,0.0510510510510511,0.0588207877201041,-0.006743027916703,"2005-08","2005-Q3",91100,-0.231613611416026,"1999-11"
2019-01-31,23482,"Anchorage","AK","Anchorage","Anchorage Borough",73,333500,-0.0121445497630332,-0.0153528196043696,-0.0170940170940171,0.00641862004417426,0.0104403630019112,"2016-08","2016-Q3",341300,-0.0228537943158512,"2015-06"
2019-01-31,20313,"Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",74,217500,0.00694444444444444,0.0220864661654135,0.0656540911317981,0.0775749630163067,0.0275133507995866,"2019-01","2019-Q1",217500,0,"2019-01"
2019-01-31,19533,"Naples","FL","Naples-Immokalee-Marco Island","Collier County",75,323900,-0.000308641975308642,-0.0036911719470932,0.0321861057998725,0.067548517828903,0.0259078231639753,"2006-07","2006-Q3",432600,-0.251271382339343,"2005-03"
2019-01-31,24457,"Durham","NC","Durham-Chapel Hill","Durham County",76,225600,0.0057958091841284,0.0254545454545455,0.109144542772861,0.0780962502424176,0.0349560586847328,"2019-01","2019-Q1",225600,0,"2019-01"
2019-01-31,47945,"Tallahassee","FL","Tallahassee","Leon County",77,184100,0.00601092896174863,0.0244852531997774,0.0971394517282479,0.0480415064389854,0.00788138308098651,"2006-10","2006-Q4",193600,-0.0490702479338843,"2006-01"
2019-01-31,7266,"Stockton","CA","Stockton-Lodi","San Joaquin County",78,300000,0.00401606425702811,0.013856032443393,0.0976948408342481,0.119117890148435,0.0636880342163566,"2006-03","2006-Q1",377500,-0.205298013245033,"2004-12"
2019-01-31,53915,"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",79,339000,0.00593471810089021,0.0220078384082002,0.0495356037151703,0.086401448479386,0.0526169668870149,"2019-01","2019-Q1",339000,0,"2019-01"
2019-01-31,12970,"Newark","NJ","New York-Newark-Jersey City","Essex County",80,249900,0.00160320641282565,0.0113314447592068,0.20433734939759,0.103967422613961,-0.0124313369265806,"2007-05","2007-Q2",330500,-0.243872919818457,"2005-04"
2019-01-31,11867,"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",81,328100,0.000915192190359976,0.0107825015403574,0.0980589022757697,0.089227233794942,0.0371132684912885,"2006-06","2006-Q2",362000,-0.093646408839779,"2004-10"
2019-01-31,32503,"Lincoln","NE","Lincoln","Lancaster County",82,179500,0.00503919372900336,0.0112676056338028,0.0621301775147929,0.0544502704275593,0.0320779049483637,"2019-01","2019-Q1",179500,0,"2019-01"
2019-01-31,25934,"Modesto","CA","Modesto","Stanislaus County",83,294100,0.00547008547008547,0.0169432918395574,0.0628839898807373,0.100136138597193,0.0593079145397122,"2006-04","2006-Q2",355000,-0.171549295774648,"2005-01"
2019-01-31,17384,"Chandler","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",84,315100,0.00638773554774832,0.0220564385338956,0.0884283246977547,0.0558719401226933,0.0367680538816142,"2006-05","2006-Q2",331000,-0.048036253776435,"2005-11"
2019-01-31,53060,"Lubbock","TX","Lubbock","Lubbock County",85,135800,0,0.00667160859896219,0.0390206579954093,0.055620955359359,0.0332649741215696,"2019-01","2019-Q1",135800,0,"2019-01"
2019-01-31,25320,"Jersey City","NJ","New York-Newark-Jersey City","Hudson County",86,482200,0.00124584717607973,0.0143037442153976,0.116720704029643,0.14315744881907,0.0383094400506672,"2019-01","2019-Q1",482200,0,"2019-01"
2019-01-31,13478,"Reno","NV","Reno","Washoe County",87,368600,0.00545553737043099,0.0154269972451791,0.0927957308034391,0.108731866691738,0.0453315516155026,"2019-01","2019-Q1",368600,0,"2019-01"
2019-01-31,17222,"Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",88,85100,0.00948991696322657,0.0340218712029162,0.15,0.106528079090092,0.0598203656915361,"2019-01","2019-Q1",85100,0,"2019-01"
2019-01-31,32900,"Mobile","AL","Mobile","Mobile County",89,119700,0.00419463087248322,0.0187234042553192,0.0813008130081301,0.0594009095710866,-0.00222808986600054,"2008-06","2008-Q2",125600,-0.0469745222929936,"2007-05"
2019-01-31,25104,"Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",90,286800,0.00525762355415352,0.0246516613076099,0.112058937572703,0.153401639895087,0.0428065391850911,"2007-02","2007-Q1",298100,-0.0379067427037907,"2006-07"
2019-01-31,20328,"San Bernardino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",91,286200,0.00421052631578947,0.0156139105748758,0.0840909090909091,0.105922528989196,0.0526060968435105,"2006-08","2006-Q3",331700,-0.137172143503166,"2005-10"
2019-01-31,51405,"Chula Vista","CA","San Diego-Carlsbad","San Diego County",92,538200,-0.000557103064066852,0.00111607142857143,0.0338071456012293,0.0626417888308164,0.0440584342754911,"2006-06","2006-Q2",548800,-0.0193148688046647,"2005-05"
2019-01-31,26922,"Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",93,220700,0.00546697038724374,0.0189289012003693,0.116902834008097,0.140846582701561,0.049760570229135,"2019-01","2019-Q1",220700,0,"2019-01"
2019-01-31,53856,"Pensacola","FL","Pensacola-Ferry Pass-Brent","Escambia County",94,143200,0.00916138125440451,0.0324441240086518,0.108359133126935,0.10658924368511,0.0205869657613091,"2019-01","2019-Q1",143200,0,"2019-01"
2019-01-31,5573,"Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",95,217300,0.00555298472929199,0.0225882352941176,0.109805924412666,0.0878976538499419,0.0317953894569452,"2019-01","2019-Q1",217300,0,"2019-01"
2019-01-31,41760,"Winston-Salem","NC","Winston-Salem","Forsyth County",96,132500,0.00151171579743008,0.0137719969395562,0.0540970564836913,0.0452454177063237,0.00870450404308776,"2019-01","2019-Q1",132500,0,"2019-01"
2019-01-31,20604,"Spokane","WA","Spokane-Spokane Valley","Spokane County",97,205600,0.00636319138521782,0.0249252243270189,0.105376344086022,0.0889035646729592,0.0297886373940917,"2019-01","2019-Q1",205600,0,"2019-01"
2019-01-31,398849,"Madison","WI","Madison","Dane County",98,253600,0.00435643564356436,0.00915240748109829,0.0566666666666667,0.0661519170190668,0.0285926766543139,"2019-01","2019-Q1",253600,0,"2019-01"
2019-01-31,6210,"Norfolk","VA","Virginia Beach-Norfolk-Newport News","Norfolk City",99,188500,0.00479744136460554,0.0178185745140389,0.0408614025400331,0.04577828678119,-0.000792292497661329,"2007-08","2007-Q3",200200,-0.0584415584415584,"2006-05"
2019-01-31,18298,"Glendale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",100,232700,0.00344976282880552,0.0130605137135394,0.0818224081822408,0.0834030493497768,0.0365596563964081,"2006-05","2006-Q2",254900,-0.0870929776382895,"2005-10"
2019-01-31,54346,"Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",101,477500,0.00462865558594572,0.015525308379413,0.0656103548315108,0.0460780679698931,0.0268937334090313,"2006-04","2006-Q2",515800,-0.0742535866614967,"2005-09"
2019-01-31,52001,"Fayetteville","NC","Fayetteville","Cumberland County",102,107700,0.00372786579683131,0.00842696629213483,0.0621301775147929,0.0167833120820096,0.000933277818432332,"2010-06","2010-Q2",110000,-0.0209090909090909,"2009-03"
2019-01-31,3737,"Boise","ID","Boise City","Ada County",103,291400,0.0121569989579715,0.0463195691202873,0.176898222940226,0.102986673895821,0.0423315448948856,"2019-01","2019-Q1",291400,0,"2019-01"
2019-01-31,52650,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",104,866300,-0.000461520710741894,0.0015028901734104,0.0300832342449465,0.0387586963138893,0.0368441911504391,"2018-09","2018-Q3",866800,-0.000576834333179511,"2018-09"
2019-01-31,52893,"Laredo","TX","Laredo","Webb County",105,144400,0.00627177700348432,0.0233876683203402,0.0784167289021658,0.0454947873147014,0.0180052691485211,"2019-01","2019-Q1",144400,0,"2019-01"
2019-01-31,20362,"Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",106,261400,0.00345489443378119,0.00926640926640927,0.0565885206143897,0.0910192041759639,0.0391163214931967,"2006-04","2006-Q2",306600,-0.147423352902805,"2005-06"
2019-01-31,44564,"Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",107,265400,0.0037821482602118,0.0125906142693628,0.0452934226073257,0.0303029385625841,0.00420253457616715,"2006-07","2006-Q3",275900,-0.0380572671257702,"2006-01"
2019-01-31,31614,"Fort Myers","FL","Cape Coral-Fort Myers","Lee County",108,210700,-0.0014218009478673,0.00381133873272987,0.0203389830508475,0.0726205838727656,0.0333986633750751,"2006-06","2006-Q2",281700,-0.25204117855875,"2005-04"
2019-01-31,18251,"Garland","TX","Dallas-Fort Worth-Arlington","Dallas County",109,203300,0.015992003998001,0.0452442159383033,0.124446902654867,0.129270417737552,0.0595543839390917,"2019-01","2019-Q1",203300,0,"2019-01"
2019-01-31,4888,"Gilbert","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",110,334700,0.00631389055923031,0.0198049969530774,0.0845755022683085,0.05286298271302,0.0398673180213913,"2006-05","2006-Q2",356200,-0.0603593486805166,"2005-11"
2019-01-31,26187,"North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",111,258100,0.00310921103769918,0.0185477505919495,0.132017543859649,0.111557051502158,0.0440600884487323,"2006-07","2006-Q3",296400,-0.129217273954116,"2004-12"
2019-01-31,11540,"Fremont","CA","San Francisco-Oakland-Hayward","Alameda County",112,1137800,-0.00254229858858596,0.000439637738503473,0.111892895534056,0.103072414089515,0.076225405433338,"2018-11","2018-Q4",1142100,-0.00376499430872953,"2018-11"
2019-01-31,54311,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",113,546500,0.00128252106998901,0.00367309458218549,0.0144793020233896,0.0561877747119022,0.034473623963263,"2006-07","2006-Q3",573400,-0.0469131496337635,"2005-12"
2019-01-31,24741,"Fontana","CA","Riverside-San Bernardino-Ontario","San Bernardino County",114,388600,0.00283870967741936,0.0114523685580427,0.0591441809757427,0.0738777665791273,0.0493712353849236,"2006-07","2006-Q3",432300,-0.101087207957437,"2005-10"
2019-01-31,12065,"Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",115,218600,0.0176908752327747,0.0545103714423541,0.164004259850905,0.121522239509964,0.0548971106100173,"2019-01","2019-Q1",218600,0,"2019-01"
2019-01-31,30258,"Arlington","VA","Washington-Arlington-Alexandria","Arlington County",116,679100,0.00414017447878161,0.0137333930437379,0.0433246274389307,0.0314470386945152,0.028707322802348,"2018-04","2018-Q2",681600,-0.00366784037558685,"2018-04"
2019-01-31,7222,"Springfield","MO","Springfield","Greene County",117,136800,0.00662251655629139,0.0193740685543964,0.0909090909090909,0.0547388984328447,0.0202034961116662,"2019-01","2019-Q1",136800,0,"2019-01"
