"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Palm City","FL","Port St. Lucie","Martin County",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,649995,669000,672950,649990,634945,634945,634990,657495,687445,650000,669990,624000,609000,651995,590000,569000,565017,569000,578900,599000,627850,615700,640000,639000,632450,613900,589000,575000,615000,595000,596950,649750,709000,744445,762450,744445,687900,680990,609950,584000,650000,624500,675000,672500,644000,649500,650000,649900
"Ponte Vedra Beach","FL","Jacksonville","Saint Johns County",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025000,1037500,1010000,1050000,1050000,995000,1e+06,1050000,1089000,1089000,1050000,1057500,1039000,982250,995000,1022250,1095000,1096500,1075000,1098000,1198000,1150000,1175000,1125000,1029975,1029975,1145000,1180000,1149000,1199000,1145000,1145000,1243995,1199000,1199000,1199000,1199000
"Shaker Heights","OH","Cleveland-Elyria","Cuyahoga County",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,497500,498000,499000,489000,472500,465000,477250,450000,469900,435000,437450,439900,439499.5,471250,460450,439999.5,425000,399000,399000,399000,399000,399000,429000,459000,475000,485000,475000,421950,409000,413950,421950,357500,350000,385000,387250,399000,425000,449000,450000,425000,399450,399000,399900,435000
"Miami Lakes","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705000,730000,730000,709900,730000,727500,710000,727450,730000,750198.5,763990,751193.5,723995,763495,780490,759995,759995,744345,699000,703495,685045,685045,699000,698630,699000,697500,721790,726795,721790,719990,715000,699998,709554
"Ruskin","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",412,,,,,,,,,,,,,,,,,,,,,196990,189990,189990,189990,189990,196990,199097.5,209990,212490,225000,227990,231990,232415,232965,230290,230990,236990,232950,239990,244790,244990,245990,244990,239990,247990,252990,250000,248990,249495,243490,256995,263990,259490,256990,262990,261990,259445,258990,267990,267990,270990,273990,279495,281490,272990,272840,267090,263440,258720,249990,250000,253790,253990,253590,246990,246990,242290,237490,237490,239495,238245,234740,235000,240195,244490,242900,244990,249495,251990,251940,250490,250490,249990,249500,249990,249900,250240,250000,249990,250990,250240,264900,257900,251745,254290,249490,249490,251795,247450
"Ladera Ranch","CA","Los Angeles-Long Beach-Anaheim","Orange County",413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142500,1135000,1229000,1169000,1137000,1139000,1089000,1149500,1195000,1179000,1175000,1136900,1099000,1179000,1245000,1249500,1264950,1379450,1399000,1334450,1229900,1224500,1238000,1245000,1245000,1245000,1249944,1299000,1199900,1199900,1299000,1316950,1370000,1385000,1369000,1285000,1324444,1349000,1274499.5,1299900,1387450,1492500,1470000,1512500,1499000,1450000,1450000,1449999.5,1424999.5,1399950,1354000,1338850,1295000,1295000,1292000,1334000,1365000,1537500,1450000
"Lower Merion","PA","Philadelphia-Camden-Wilmington","Montgomery County",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000,1199000,1250000,1200000,1224500,1295000,1412000,1344500,1247000,1275000,1199000,1250000,1195000,1240750,1246200,1197000,1195000,1150000,1100000,1100000,1149500,1199000,1075000,1125000,1107000,1115000,1025000,1012500,1012500,1052000,1161250,1362000,1256250,1218750,1092500,1085000,1250000,1395000,1397000,1371999.5,1250000,1349900,1322000,1347000,1184500,1099000,1179500,1237000,1199000,1199000,1195000,1179000,1152500,1099999.5,1037500,1100000,994000,1050000,975000,1032000,1097000,1100000,1099000,1120000,1211500,1224000,1199000,1199000,1140000,1200000,1200000,1200000,1200000,1200000,1125000,1174500,1105000,1100000,1084750
"Murrells Inlet","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000,667000,607500,575000,587000,595000,627400,575000,559000,575000,549000,504250,549000,509000,549000,549450,537850,535800,512450,525000,519450,522500,549900,539000,537449.5,550000,544949.5
"Holladay","UT","Salt Lake City","Salt Lake County",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936000,1036950,953961,1049450,999900,999900,915000,899900,872500,899900,995000,940000
"Park City","UT","Summit Park","Summit County",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250000,4999999,5375000,5600000,5250000,5462500,5900000,5925000,5972500,5740000,5522500,5410000,5175000,4494000,4687500,4700000,4775000,4925000,4775000,4575000,4675000,4675000,4675000,4451200,3950000,3949800,3950000,4225000,4110000,4625000,4250000,3949600,3800000,3700000,3695000,3515500,3611000,3399000,3269500,3447000,3949000,3975000,3924500
