RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
12447,Los Angeles,California,1,385e3,371500,355200,341800,329100,318400,308300,299e3,283100,270200,265800,262500,259700,248e3,240500,236100,235e3,232900,228300,225900,222800,225400,231900,242100,243800,242200,240500,240800,238400,238e3,238100,237300,230800,228700,230800,237900,237400,233600,229200,229700,228900,229300,225100,224300,215e3,212800,217400,225100,228200,223400,224100,226100,228600,231e3,228100,227300,222800,225400,232800,246700,253300,257500,253100,257800,261900,270800,276200,279900,274300,265500,257900,255500,255800,255700,259900,261900,260900,26e4,263100,267300,268e3,269200,274900,279800,288400,292900,295e3,293400,288800,287600,289e3,291600,287500,291500,292500,299300,298800,298200,302500,301200,308500,307500,306800,297600,300500,301200,307400,307200,309700,307200,305800,308200,308900,312800,310900,319700,328200,339700,344900,349500,355900,358e3,361800,364e3,366100,374800,,,,,
6915,San Antonio,Texas,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80900,81500,83300,84700,85600,86500,86e3,84e3,84600,84500,87500,87800,88200,88e3,87500,88600,88800,89500,90300,90600,91800,92400,92700,92600,93600,93900,95300,95200,95500,96400,97400,99300,100400,99800,100400,101300,104e3,105700,106700,106e3,106600,106500,108300,107500,110600,112900,115800,115600,117800,119100,120800,120300,120600,120100,
13271,Philadelphia,Pennsylvania,3,77500,74800,75100,73500,73200,72700,72100,73100,72500,73800,72100,69900,68500,69100,71800,71800,70900,69500,71300,74800,80500,82400,81e3,74e3,68900,69800,74600,79800,75300,68400,59900,57800,58500,56700,58900,58600,63500,59600,61600,60500,61200,59e3,57100,55700,55600,55400,56300,56600,57100,56900,56500,55600,53900,52800,51700,52700,51700,52400,51600,51500,50700,54500,56800,57800,56800,54400,54500,54600,57200,58400,59100,58500,60200,60700,61700,61200,61e3,60800,59600,60100,59700,60400,62e3,62400,62500,61300,59900,58600,56900,57700,58700,61800,61300,61500,63100,62400,58400,52e3,51800,55300,60200,61700,63500,60800,61700,61700,63700,65200,65300,65300,66500,68800,70900,72100,72900,74e3,73500,72700,74800,74700,72900,69100,70100,71800,72600,71600,70700,71500,73200,75400,
40326,Phoenix,Arizona,4,154700,146300,138200,136100,134700,131500,127100,117300,104200,88900,76500,64600,55500,50900,50600,55100,60100,64800,66300,67400,69700,68100,67600,64800,64300,62200,61700,63500,63700,62600,6e4,57800,57500,55300,54500,51500,52400,51600,52200,52e3,54300,56e3,57600,58200,58300,56400,51100,45800,42900,42500,43600,43500,44800,47100,49e3,51800,52800,54600,55600,56800,55400,54600,54300,54500,56100,56700,60500,63800,65800,67200,66300,66400,66100,67600,69400,71600,72900,69800,69600,67700,70700,73900,72200,71100,72500,78400,83e3,83500,84800,87200,87500,88100,86500,87600,89100,92300,96200,99300,102500,102200,102400,104e3,106600,109900,113700,115500,113800,114400,115500,118900,121400,123e3,124e3,124500,127600,130800,134400,131800,131400,127500,133700,135300,139800,137300,141400,142600,148300,151e3,152800,147200,
18959,Las Vegas,Nevada,5,179e3,174100,168500,172400,164300,157900,141200,134700,127300,119900,112100,103800,95300,87500,81900,82500,80100,77900,70500,69300,68600,69600,69300,67900,67800,68600,69100,73200,71600,71700,64800,63600,63e3,63100,63500,62400,62300,61700,61300,64600,63200,62600,56900,57100,57700,58800,58200,58100,58300,58700,58400,64600,65700,65700,60700,62800,65800,68400,68800,69200,68500,69500,71500,78700,80700,83500,81200,83400,84600,87900,89300,89800,88900,89100,90300,81800,83e3,84100,94e3,94200,94400,95300,97e3,99300,101900,103200,104e3,101e3,102600,102800,107700,107800,108500,108400,109700,111500,113100,114800,114300,115100,114200,115300,111400,112600,114e3,119400,118800,119100,119e3,125300,127700,14e4,139100,140500,132500,135500,138300,141800,143600,144600,147700,150900,153500,166100,167700,171400,16e4,164700,167500,173200,171800
54296,San Diego,California,6,282400,275600,270600,263100,251800,236600,227400,220100,216e3,211400,204200,199900,195100,191300,190800,189600,193100,192500,193800,195400,198200,200600,201600,200900,204400,208e3,213300,214e3,213600,210500,209900,209300,210400,210800,207500,202400,198400,197600,201900,201500,198200,189700,191400,192400,195300,193500,194100,189600,188400,188500,196900,201500,205500,204e3,204300,207e3,211700,215800,22e4,222800,225400,229700,235400,242300,245900,255100,256900,261800,261600,265500,271200,273900,276400,275900,279300,283700,288700,291900,294700,292900,293500,292500,297400,298800,304300,306300,308300,306100,303600,304500,307200,312500,309700,313700,314500,321200,320100,322500,322900,326200,327900,331600,332e3,334800,337300,341300,344900,347800,353400,357e3,357600,357800,359700,362400,365900,368500,370600,373e3,376700,378400,380500,382300,387100,388600,385100,386300,388600,391500,385500,386300,
33839,San Jose,California,7,499e3,477600,465500,436200,430100,412800,401800,380600,364e3,351900,348100,344200,331900,313e3,304300,301400,303400,300600,307800,308600,314200,321300,325200,335300,335800,335e3,331700,329700,333200,328900,326700,321700,325800,326400,331e3,322600,312700,308600,304300,302400,303200,309400,314300,310100,303400,301100,301800,312e3,314100,320500,322600,329600,332e3,332400,338400,346700,356900,369400,383800,390800,392200,391700,399100,408200,414400,422e3,427100,433600,429500,430800,433e3,444500,449300,456300,457900,460900,461200,464e3,469700,479800,487e3,492e3,494900,498900,509700,509400,522100,534100,548e3,548800,548300,548500,556600,566300,572200,576300,575100,581700,584300,586200,590200,595200,600400,602100,603600,604500,606800,614900,623500,633500,631500,636500,639e3,650600,654300,662e3,674700,691100,711600,727200,738100,746e3,763800,780900,801200,804400,801100,797900,783900,780900,765700
10221,Austin,Texas,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140500,140200,142700,143700,147100,148100,150100,148700,149800,151500,154900,153400,154400,157400,163100,165100,165700,168600,169700,170900,170400,170700,173e3,172700,176100,177500,180100,181500,181500,180800,180500,181400,182800,183600,182400,185600,187700,190800,19e4,189700,188700,190300,190800,195100,196900,197600,199300,201300,203100,201600,200300,200900,201800,205500,,
20330,San Francisco,California,9,430900,417100,397600,393500,394500,386100,387600,372600,381700,359900,358200,342700,344900,335900,330300,320600,323800,311100,308800,290400,303400,311900,317800,315700,305300,307900,294200,292300,295600,303e3,311700,318900,324400,316700,310200,304100,305900,300600,284100,270900,261500,267800,271200,273600,287500,291200,292100,275200,271200,270200,272200,272900,269800,272900,285800,303200,323600,307500,307200,301900,32e4,326400,332400,342e3,345300,354e3,361700,371300,382800,394300,396600,399500,412700,424100,426900,422100,429100,418800,409e3,406900,417e3,431500,403600,412800,417400,466200,475200,457800,455300,464300,484600,484200,484600,495200,502500,486600,482100,477700,501e3,512200,521700,520700,536500,540800,536400,517500,546200,561800,572600,536600,533700,526100,526100,475900,502400,518300,592100,580300,593800,54e4,548800,545500,594200,590400,569300,573600,590900,640100,653e3,,
18172,Fort Worth,Texas,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110100,110700,112500,114200,114800,116300,117100,12e4,120800,121900,123200,124300,125600,126e3,127100,127800,129200,130300,132800,133700,134100,131500,130800,133100,138700,143100,143600,143e3,143800,145100,149900,149600,
10920,Columbus,Ohio,11,60800,62700,62400,58e3,56900,53700,55500,53e3,52500,47600,41e3,36100,35200,39100,42600,45800,48700,53e3,58500,62100,66e3,62200,56e3,48100,49700,54200,57900,57e3,53400,46100,37900,35500,38500,42800,44e3,41100,38900,38700,39700,38700,34500,35500,38700,41100,42300,40600,39800,38600,41300,44e3,43900,42300,40800,41400,39700,38300,41400,41900,43400,39500,42400,41700,40100,38400,38200,39300,38400,39500,42200,43800,42500,43300,44600,49e3,48600,49200,49200,51800,52600,54300,52200,49800,44500,47100,49800,55700,56700,57400,58300,57300,57100,56300,56700,57e3,57e3,55e3,56600,57700,62200,63400,65500,66100,69400,69900,7e4,68400,68e3,67800,67500,72800,74500,73400,69600,71e3,73900,74300,76900,77900,79100,78300,76800,79300,77800,81700,82e3,86100,88900,89400,93500,89600,
7481,Tucson,Arizona,12,147e3,143100,138100,136100,136e3,136200,135400,132700,126300,120900,117e3,115200,112900,106900,102900,99300,100600,100800,101600,101e3,99300,99e3,99e3,96400,96500,93600,95800,93700,92200,89e3,88500,87800,85300,81200,77900,80700,80700,80100,75900,74e3,73800,74900,73800,72600,7e4,69700,68900,7e4,70300,69500,68500,69600,71800,74300,76200,77300,76300,74100,73e3,75200,77800,80300,80700,81900,84500,86700,87600,87200,86700,88300,88700,91800,92e3,92800,92e3,92700,92800,93800,94200,95900,90100,88300,85400,86700,86e3,85700,87300,88500,89900,88200,89900,89600,91e3,88900,91e3,93400,95100,95700,98700,100300,99500,97900,96100,98100,101700,105800,109900,109900,111e3,108200,108900,106400,106100,106900,108900,107800,111e3,117300,126800,128900,130100,128300,128600,126600,128900,131500,135600,139100,140500,139800,
17933,El Paso,Texas,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500,79100,79500,79400,8e4,79700,78900,79800,79700,80500,79900,80700,79600,78200,77900,76600,76900,76300,77900,77600,77600,77700,77800,77900,78100,77800,77800,77800,78200,77300,77600,77200,77900,78100,77500,77500,77200,78e3,78e3,77400,76800,76800,76300,76500,76200,76600,77e3,76400,78300,78500,78800,76200,76700,77900,8e4,78400,78700,78900,80800,80600,80700,82400,82600,83400,82600,83600,83700,83200,82600,82200,83500,83900,85200,85e3,85500,83600,84800,85700,87700,
13121,Orlando,Florida,14,153100,148e3,135600,127e3,121200,121400,117800,114200,105800,100600,88800,82100,70600,66600,60400,58600,56600,56900,56100,53700,52500,52700,53200,52900,53200,52600,51300,5e4,51300,52800,52600,51400,49900,51600,52700,53400,53300,52800,54200,53100,53100,52800,52700,53e3,52100,53300,52500,54900,53300,55500,54e3,56400,55600,57700,56900,59500,58800,60200,59300,61500,62500,62600,62400,63500,64900,64700,66e3,65200,66400,65800,66e3,66100,66700,67700,67700,65500,66200,66100,67800,69300,70400,71600,71e3,73800,74400,74500,72e3,72400,72700,75900,77e3,82e3,82e3,82300,82600,82500,83800,83400,85600,87800,87100,87400,86600,87100,90700,92100,95300,91700,92300,94900,102100,104900,107100,107600,108900,108200,106300,108400,107700,109500,111e3,115700,118200,119800,123100,125700,126100,121800,118100,121200,
11093,Denver,Colorado,15,116600,111600,106200,103500,100800,99700,101400,102900,100900,98600,97200,100600,103e3,104700,104500,109400,114200,117600,115900,117500,119400,122e3,122500,120800,121100,119900,122800,120600,120500,118500,115200,115900,111100,11e4,105600,104200,107600,106800,107100,104100,106200,109e3,111300,108600,109e3,108500,112500,115600,118400,120300,119700,119e3,118e3,121e3,125200,127800,126700,123800,126200,129800,132700,133900,135500,138400,139400,141700,143900,146100,146800,147600,152e3,153700,156200,153700,155900,156400,157900,158200,159500,162e3,164800,167800,170100,171400,175e3,176100,175600,172700,176200,181300,191100,195700,197500,196900,202500,206500,209500,208200,209700,212300,215100,221e3,222700,223200,224700,229e3,230600,236600,236300,241300,239100,243200,244200,242200,242500,242100,245700,245800,251600,257400,263400,263900,263400,263e3,262900,262200,264800,267600,271100,271600,
16037,Seattle,Washington,16,255600,259400,257700,255500,247200,243600,237100,233500,230200,223900,226e3,229100,233700,233100,226300,222900,218500,217500,215400,210100,204800,205600,205e3,208e3,208900,213900,211e3,206100,197e3,194700,188e3,186100,188300,189800,19e4,181e3,175500,171100,171800,173900,171200,167400,161800,160600,161e3,160400,158e3,15e4,152600,154600,159600,158300,159e3,162800,163700,166400,162400,156300,156e3,159300,164e3,167600,172400,177100,180600,180800,185700,187500,192500,191100,193900,193500,199800,198300,200700,199900,200500,200900,203300,206300,205800,206400,207200,214100,216500,221e3,218500,221300,219900,222800,225100,227900,236e3,238200,241300,240400,242300,244700,249400,253900,261600,266500,268700,271600,274400,281e3,285500,288200,290700,293200,294500,296400,299300,306200,305400,307400,302900,309500,309100,323e3,334200,341800,338700,333700,338600,340200,338800,332500,330600,336300,
32811,Memphis,Tennessee,17,40300,41100,41e3,40500,38500,37500,37e3,34200,33200,29800,29300,27700,28200,29300,28400,28400,25700,26300,26100,27e3,28600,27400,27900,25400,25100,25800,26900,28600,28300,28600,30600,31600,33600,32700,32400,30500,29100,28300,28200,29200,29800,30300,30700,30100,31200,31300,30400,29500,29100,31100,31300,31600,31600,30600,31200,32e3,34e3,33900,33300,31800,31700,32100,33900,33900,32900,32200,32300,33100,32200,32700,32100,32200,32600,32900,32700,31600,31200,31200,31100,30900,33900,34300,34300,31900,31300,31600,31700,33e3,33500,33500,32600,32600,32800,33e3,32600,30700,30900,31100,33300,34200,35e3,35600,37200,37300,42600,40800,42200,38100,40200,39600,39500,39e3,37400,37800,39100,42100,44300,45200,44900,45300,45500,48e3,46700,46100,45500,45800,48900,49e3,54700,55100,
44269,Boston,Massachusetts,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195400,196200,199e3,201900,198400,2e5,192600,193800,202600,207200,217300,214600,216300,219e3,221100,224900,222100,223100,222e3,225800,221600,227600,230700,237300,232600,232600,227500,230900,230900,233500,237100,243800,250600,246300,243e3,240900,241500,242700,243800,240600,243100,239100,247800,239600,241300,241900,248e3,247100,252800,257500,261500,256600,260400,267100,267200,269400,262800,268e3,272200,276400,280800,277e3,281800,287e3,290200,290600,285600,291100,283800,283300,278500,293400,295600,300200,297200,304800,311e3,315100,314400,
41568,Washington,District of Columbia,19,249e3,249800,243900,243400,243900,238200,230100,223400,221300,216e3,209900,205300,205600,206300,201900,200400,195200,196600,193300,191600,191800,193500,193900,193300,186200,183600,184500,187700,186400,179400,179800,177700,173800,167800,166100,17e4,174200,175300,164e3,158400,159400,162700,161900,162700,170600,171200,174300,176200,178600,171500,170100,175700,179200,174e3,170900,169100,174500,177900,183600,188700,182300,183300,182500,187700,186200,187800,191800,196500,197600,201300,201200,204700,204300,205e3,201500,207700,211e3,214900,206800,209500,208100,210400,199e3,198300,194500,205400,208600,212600,211400,208500,209300,205500,209700,209500,207700,208100,210400,214300,217300,220100,223500,222100,222600,223200,224400,221100,222300,219500,229900,230800,233500,226300,225800,227800,227100,228500,227300,229300,235200,243e3,250700,246500,242800,244100,248600,249700,242600,241700,245800,249800,
6118,Nashville,Tennessee,20,95700,92900,94100,92800,94400,92100,92600,93200,91200,86800,83300,81300,83e3,81400,83600,84400,85100,84900,84300,87300,88300,87300,82700,80700,80100,80900,82e3,82100,79200,73300,68600,68100,70600,70100,68800,59700,58800,57100,63900,65e3,66300,66200,66300,66700,66600,65600,65e3,65800,67600,70200,69e3,68600,66700,68e3,68e3,67300,66e3,65900,68300,69100,70600,68400,72300,73100,77400,76900,78500,78e3,79100,78400,80100,81e3,83900,83100,84300,83800,86100,87700,88900,89900,90400,92700,95300,98100,97600,99900,100100,104400,103600,104400,104900,109500,112400,112400,109700,108100,11e4,113600,116900,118600,120800,123800,125100,127100,127900,130700,131500,133700,135400,135500,134500,135200,137e3,139100,140500,141800,143100,146300,149800,154200,154300,153400,153500,155300,156300,158300,157100,159500,157700,160600,
13373,Portland,Oregon,21,213e3,21e4,205800,202600,198100,192100,189e3,189700,192600,189600,181300,178900,177200,18e4,174200,171500,167500,167800,165700,167300,169800,170400,166300,162400,162500,167400,167500,167500,161e3,154200,148300,147100,147400,146100,141e3,139400,137600,137800,134100,131e3,13e4,127300,127e3,129200,134200,136200,135e3,135300,135500,134200,132500,133700,135e3,136100,139200,141800,144200,142400,145700,149400,153700,154300,155300,156500,158900,161100,163300,164700,165800,167100,168700,172500,173700,175100,173700,174500,173500,175e3,176400,178800,18e4,182700,185400,187900,189200,192e3,193600,196800,198600,201300,203100,207600,209200,211500,212600,215500,218600,218600,223600,226300,230300,230600,234200,238500,242600,242800,243800,244900,252100,255300,257800,255700,258700,260700,261800,262200,264700,268200,271700,275800,280100,280900,280700,282500,282400,282700,280700,287600,292800,292600,291300
20288,Sacramento,California,22,171200,154900,144600,139300,135400,127200,120700,115200,110600,106400,105e3,103100,100100,95200,95400,99400,102600,103300,103200,106400,108700,111200,114e3,119e3,117500,114e3,111900,113600,115900,110600,106900,105e3,104100,101800,100800,100300,98100,95500,93500,96e3,94e3,92400,87500,85e3,87200,89500,93e3,91700,91e3,88700,90600,92200,95200,95600,101900,106500,112400,113600,117100,120600,122400,124400,126500,128700,131500,134300,141500,143400,146200,146600,152300,152700,153500,154400,155e3,156900,154700,157500,157700,159e3,159900,159300,161100,166900,171400,173400,170500,172300,173600,175700,177700,180900,182700,184300,190200,198300,201700,200100,199200,200500,203100,204500,208400,21e4,212500,214300,219400,221900,222700,222600,224700,227600,229600,229e3,230900,232800,236e3,237500,246800,257500,261100,255200,250200,249400,251700,249400,249300,251e3,253100,256700,
3523,Baltimore,Maryland,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,50300,51300,53300,55300,54200,51500,47900,48400,49e3,49400,50300,51600,55e3,56200,55200,52600,51600,54200,56500,55800,54300,54500,53400,53500,52700,55e3,55100,57200,60100,60600,62e3,62100,64500,61200,62400,61400,63500,62300,65800,66600,66900,65e3,65600,63400,63700,62e3,65200,65900,67100,65700,63800,66400,68e3,71400,
5976,Milwaukee,Wisconsin,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67600,70300,72100,73500,75200,76800,79100,78600,78900,76500,76800,78800,83300,83700,83200,83600,87600,90700,9e4,92500,88900,93e3,93900,96700,96300,94800,96500,94e3,98300,98300,100600,1e5,100800,102200,101500,101600,99600,
18203,Fresno,California,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68400,69400,68700,68300,68500,68600,70100,7e4,72300,71200,70800,70700,70800,69700,69300,70300,73800,76e3,79100,79700,81300,80500,84100,85900,91600,92500,92600,91e3,92800,92700,92200,96e3,97200,102600,100400,101900,97100,100400,105500,107300,107600,108100,113300,114e3,115300,116700,116900,116600,115300,114800,114900,116800,119300,119800,120700,121200,120300,120800,121600,125100,126300,126200,125800,127100,127600,130500,132200,137e3,138200,137800,135100,133700,135600,137600,139300,139e3,138900,144e3,145300,147800,144100,145700,143200,145100,145100,148900,155e3,152400,
23429,Albuquerque,New Mexico,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115e3,113100,113100,113800,113400,113200,111700,111400,114700,114600,114300,111500,112600,113900,114200,114300,113400,114600,113700,115200,116400,120300,121600,118900,114800,114100,117200,120300,121100,120300,120700,121100,121100,121700,122300,122800,123800,124200,125400,125800,126600,126700,127700,129200,130700,130700,13e4,130500,130300,130400,128900,130200,131500,133900,134500,134300,135700,136400,138400,138200,137900,138100,137300,137400,139200,140600,142300,142900,
54047,Raleigh,North Carolina,27,124700,124100,122400,123300,122300,120100,116e3,115100,113300,114600,116100,119e3,119e3,118400,119200,117700,118700,118300,118100,116700,117400,117700,116300,111100,110300,112200,116400,115500,110700,100900,92100,90800,86400,87400,81500,86700,85300,89900,90800,95e3,92600,91500,93500,99400,98400,94900,9e4,88400,91800,94e3,100400,97600,94800,84200,88200,88200,100100,100700,101300,99100,98400,100600,100500,97600,96100,96e3,98800,99300,100900,100800,104200,103400,104800,103400,105200,106e3,107100,107500,105900,11e4,108400,112e3,112100,118400,119500,122200,123200,126300,127e3,129300,128500,129300,128800,131300,131e3,131900,131600,133e3,133900,134800,137600,139200,141300,140900,140800,140900,143e3,144500,144300,143900,145300,147e3,148900,149900,151200,150700,151600,151e3,153500,156400,159700,160100,16e4,161400,162900,164600,165200,166800,164600,163100,
19331,Mesa,Arizona,28,157400,148100,144800,145800,146200,146700,147500,140100,129600,116800,113200,107900,99200,89500,82e3,82300,82900,85600,84200,84200,81900,80700,79500,79600,78700,76900,77500,78500,79800,79500,77500,73900,70800,68900,69700,67e3,65200,61300,61800,63800,66100,66900,67300,68200,66700,64e3,58e3,56500,54900,54100,53500,54e3,55700,58100,62600,66900,67600,67300,67300,70400,70700,72700,71500,69e3,72200,75100,81200,79700,77300,80900,79300,84100,83100,89700,91600,90300,90800,91900,95800,96700,93600,95200,96900,102700,104300,105200,100400,100600,100700,104900,105200,106800,11e4,112100,112e3,113300,115400,117500,119700,123900,125400,126900,128100,132100,134200,132e3,133500,134e3,134800,132400,134900,136800,141500,142200,143600,143200,143300,144200,147900,151200,149500,149100,149400,153300,157500,162200,167600,165600,160500,155700,
46298,Long Beach,California,29,347300,331200,316500,304700,298500,286100,273e3,258600,260600,256800,251300,237600,223900,216100,207600,211500,209500,214e3,214500,218200,215900,215400,212200,211e3,210400,217700,219900,223900,217800,222100,217100,215900,207900,206200,211700,208300,211100,207100,209400,208200,212900,213900,203700,196100,196200,201900,193900,197100,199e3,204100,203e3,204900,208100,213700,203900,205700,201900,216300,221100,224800,225500,228e3,234e3,241100,251100,256500,262800,268e3,274600,276700,278200,281800,288e3,292200,289500,286600,286e3,300500,298300,300100,287100,292500,295600,304700,308e3,313400,311e3,309400,305600,306700,314200,312e3,311300,306900,313600,317500,319300,320400,326900,332200,331700,335800,336100,340400,341100,344800,342400,335200,326e3,329300,337400,352400,358700,358900,360200,364700,372800,380800,383600,378e3,375700,378900,383600,382600,389800,396500,398e3,390900,,,
4172,Colorado Springs,Colorado,30,14e4,138e3,135600,133300,132100,131800,132100,129e3,127800,123100,117400,113100,114900,121600,125200,124200,123800,123400,125900,125400,126400,123400,124600,125e3,126700,124800,124400,123600,126800,126800,125100,119300,115600,116700,117500,118200,114100,115200,113200,115300,114e3,114500,114600,115300,117e3,115500,113300,113300,116300,118900,119300,118e3,116700,117600,118200,119700,120100,121900,123100,122400,122200,122900,123800,123700,123300,123900,124500,125100,127e3,128300,128200,128400,128e3,128100,128800,131500,135e3,134500,132900,133500,133800,135200,134800,136300,139300,143400,143500,142900,142700,144900,147200,147200,149800,150400,152100,151700,153600,154700,157600,159100,159e3,159500,160500,162800,163500,164500,166800,17e4,170600,171e3,171200,173200,174800,178400,181900,184300,184600,186500,19e4,193500,193e3,195900,198400,201600,201600,202300,204300,204800,208e3,210200,
41515,Virginia Beach,Virginia,31,165900,165e3,161800,165300,162500,162e3,160700,160800,162400,162900,164200,158700,154200,148500,150400,150200,154100,152800,154600,153800,157700,157600,156600,152700,148e3,146500,144500,146e3,143800,144800,143300,143e3,139500,134600,132600,132e3,133300,129400,127100,124200,123400,124900,124400,125700,124700,125300,126800,122500,120700,118700,117600,118e3,116900,119600,121300,122e3,123e3,124200,123300,123600,121900,121700,120900,119900,121e3,121400,122e3,121500,121e3,121400,122600,122700,122800,124300,125300,125100,123200,122600,121500,124200,125900,13e4,128e3,127100,124800,125900,125400,126700,126200,128900,130200,131400,130200,127600,126400,126e3,128300,129200,130400,129800,132600,132100,133800,130900,131100,130900,135600,139e3,138400,133600,134e3,136700,139700,139900,139200,140400,142500,144e3,143700,141200,141e3,142500,142800,143600,145300,146500,147e3,144400,143900,144900,
13072,Oakland,California,32,34e4,328300,305700,276700,254800,235800,212100,190700,173300,165600,157700,151800,140300,132800,129900,128100,124900,124900,131200,142900,152500,150400,149500,149500,164400,170600,170800,170800,169200,164800,164600,165900,173100,166700,165100,167400,169300,172100,168e3,163800,156500,152800,149200,152100,147700,152600,149800,152e3,157900,164900,168100,165100,160500,166200,169100,182200,185700,196500,207e3,224100,230500,232800,234400,244e3,266800,272200,284800,283500,293800,295800,291300,295100,294800,297500,305300,304300,312200,314700,322e3,324800,330100,331400,340900,348200,363500,369500,365200,363200,363e3,373600,373600,380900,381700,389900,385600,382e3,384400,391400,403300,412e3,415900,412300,412200,410500,409400,413300,428300,436100,441300,451400,458200,462200,454700,460700,463600,464e3,466800,469600,486300,492200,503700,517200,535400,534100,514700,507900,511500,526900,528200,527600,
5983,Minneapolis,Minnesota,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126900,128e3,129900,130800,131600,130800,132700,132800,135200,136600,138900,141200,142500,141400,143400,139900,141800,140100,145400,147200,149400,148700,149400,150600,154900,154e3,157e3,157600,162400,158800,161300,160800,164300,161600,164400,169800,172100,
24115,Cleveland,Ohio,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24900,24700,26900,27e3,28100,24600,24900,24400,24900,25200,25600,29900,29300,30700,28600,28700,26900,29800,32100,32400,31300,29500,31900,31300,32e3,31300,31400,33700,32800,33700,31200,32400,33600,36800,37500,38400,36200,35600,36600,39700,40800,40200,42400,40800,
19594,New Orleans,Louisiana,35,60900,56800,56900,60400,62400,53800,50600,46900,51800,52700,54400,56900,57100,54800,47300,44800,45700,46e3,48500,47400,49700,49600,51700,47900,49e3,43600,50100,47900,54800,47100,48e3,42200,45e3,44200,44100,45500,40100,40300,38300,40300,44300,45500,44700,39400,34700,36300,36700,39400,38100,38300,42300,44500,46900,43200,42600,42700,43200,44e3,45300,46700,44200,40500,41400,44e3,46500,45700,46500,45500,44600,45100,46700,50300,52500,53e3,50700,46800,48500,49300,50700,50700,54e3,54400,53600,51e3,51900,51500,51400,52800,53400,53400,47600,49300,49600,49700,48300,48800,54e3,56800,6e4,63400,61800,62e3,61800,7e4,70400,69e3,62800,62600,64700,70700,79200,77400,82800,78e3,8e4,7e4,69900,72700,75400,78800,78100,74e3,73900,78600,85300,81500,79900,79400,76300,73100,
50763,Arlington,Texas,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92400,96600,95200,98600,99e3,101900,102200,105500,108500,111100,111200,110900,112e3,111300,111800,111700,114e3,115800,117400,122500,121900,129200,127100,129400,125400,127100,129600,131900,133800,133300,133400,132e3,133700,141300,143900,144600,138100,140300,141300,146200,146400,150600,150900,156700,155200,
