"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2794547224927,4.30196078431373,4.25339017538332,4.11732384081782,3.96703296703297,3.68421052631579,3.36225596529284,3.2535186440678,3.79692227039897,3.8860103626943,3.98819444444444,4.2201166180758,4.14814814814815,4.09090909090909,3.98056825393757,4,3.99198717948718,3.8,3.65833333333333,3.63636363636364,3.66719242902208,3.72222222222222,3.81818181818182,3.91401285894753,3.97805212620027,3.75293427230047,3.95189003436426,3.875,3.56652949245542,3.87313432835821,3.4375,3.65277777777778,4.1812865497076,4.44869831546707,4.52029520295203,4.53720179253987,4.6,4.59090909090909,4.55729166666667,4.49778474903475,4.38808820806658,4.25,4.18622848200313,4.12921348314607,3.84321223709369,3.34713743512358,3.2503051261188,3.72222222222222,3.95010395010395,3.92749244712991,3.77118914604948,3.71884123813278,3.44805764411028,3.35612880069733,3.3195020746888,3.198,3.22222222222222
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,,,,,,,,,,2.08771929824561,2.19600686990124,2.21515047879617,2.13398692810458,2.33143939393939,2.30104763144196,2.20807503599025,2.08427305678615,2.17105263157895,2.11864406779661,2,1.98333333333333,2.03197674418605,2.16627634660422,2.20648148148148,2.25,2.2375,2.28421052631579,2.2375,2.20714285714286,2.22253968253968,2.26086956521739,2.37576754385965,2.27083333333333,2.18292682926829,2.3,2.3,2.2706228956229,2.31279303415941,2.32295081967213,2.28753180661578,2.398,2.4,2.36666666666667,2.18851598730779,2.28692156964522,2.32876712328767,2.36650485436893,2.32583333333333,2.38095238095238,2.46666666666667,2.44565217391304,2.59428571428571,2.60769230769231,2.58333333333333,2.65449804432855,2.6,2.71790235081374,2.73333333333333,2.7375,2.72452068617558,2.74444444444444,2.84285714285714,2.91666666666667,2.95689655172414,2.97180411278355,2.92307692307692,3,2.96372311636519,2.94703656998739,3,2.99,3.06186224489796,3.06372549019608,3.0375,3.2277942682567,3.19310344827586,3.13716417910448,3.18590909090909,3.10482041587902,3.1,3.05555555555556,3.25555555555556,3.45111111111111,3.58666666666667,3.48585182419458,3.40715502555366,3.55274199843872,3.71243451729895,3.62015503875969,3.62654320987654,3.64285714285714,3.60581583198708,3.56491348830523,3.44774082472495,3.59281437125748,3.58333333333333,3.58019571295433,3.7007874015748,3.69709923987381,3.70430861652463,3.77453589417959,3.7667638483965,3.8548027012482,3.88175733420349,3.94285714285714,3.8676844783715
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",3,,,,,,,,,,,,,,,,,,,,2.31458333333333,2.32407407407407,2.3422017443899,2.33571428571429,2.30091743119266,2.25593220338983,2.21296296296296,2.23636363636364,2.40285714285714,2.39230769230769,2.38571428571429,2.46153846153846,2.46376811594203,2.42700729927007,2.40909090909091,2.44769540654948,2.4875,2.58655462184874,2.58620689655172,2.62335659795488,2.65756165658446,2.65107212475634,2.67100977198697,2.63945941459636,2.66013071895425,2.625,2.6009781003937,2.61947052355578,2.59642749890272,2.55360623781676,2.61003861003861,2.64356435643564,2.71132376395534,2.79955357142857,2.86607142857143,2.72788581648876,2.86278195488722,2.80037313432836,2.67072135998551,2.55340638901672,2.66610738255034,2.81730098701856,2.72118380062305,2.69299134637873,2.74766355140187,2.74343122102009,2.72026336962054,2.62547709923664,2.70535330618868,2.71953012172478,2.76198934280639,2.72035398230088,2.6894795386687,2.76801405975395,2.66690786300048,2.61458169420404,2.6549815498155,2.6,2.63454740747974,2.63875968992248,2.64299802761341,2.62960140018067,2.63069139966273,2.60576886001987,2.64036697247706,2.6,2.6,2.6,2.62259615384615,2.66957876331267,2.67850098619329,2.70253102467259,2.75196114334175,2.76134122287968,2.75147928994083,2.72727272727273,2.70391339806815,2.77777777777778,2.78197064989518,2.79833333333333,2.77797513321492,2.7808871493803,2.84489336755712,2.81465886893135,2.76134122287968,2.75045871559633,2.73801369863014,2.73127865511971,2.80435550026896
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",4,,,,,,,,,,,,,1.03995901639344,1.10147005279447,1.05221091878395,1.04751872659176,1.03825136612022,1.06550828352003,1.12157918349035,1.15384615384615,1.1578683892912,1.15635629251701,1.16666666666667,1.2570821529745,1.42568983110064,1.37884438162814,1.50075075075075,1.49051490514905,1.40041493775934,1.42095053346266,1.31786176902648,1.32743362831858,1.34282655246253,1.3277464964965,1.30308254963427,1.35024841915086,1.25,1.41376531270148,1.49082568807339,1.54320987654321,1.47300841295831,1.43042912873862,1.3030888030888,1.2770137524558,1.29855465221319,1.47058823529412,1.38037329056974,1.37490955137482,1.38095238095238,1.37620523415978,1.442721791559,1.62907268170426,1.58730158730159,1.54471544715447,1.42642642642643,1.2962962962963,1.23780945236309,1.27078834042443,1.2857997265892,1.25495376486129,1.4265873015873,1.625,1.79440001887104,1.80020576131687,1.76252319109462,1.75070028011204,1.66283950682305,1.61691542288557,1.56641902944384,1.61597789800852,1.51863952020202,1.58730158730159,1.67639434406913,1.73278173425865,1.86721991701245,1.98735224586288,1.85213076581904,1.98571428571429,1.85393258426966,1.87867647058824,1.66666666666667,1.56641604010025,1.70665212649945,1.65833333333333,1.77208287895311,1.98625546548128,2.0552086266585,2.02380952380952,2.03947368421053,2,2,1.86567164179104,1.80628674807779,1.75,1.74603174603175,1.75316742081448,1.89708384587621,2.15833333333333,2.17647058823529,2.30676578858648,2.20012755102041,2.125,2.03529411764706,1.85185185185185,1.78571428571429,1.875,1.84389140271493,1.87074829931973
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",5,0.770712909441233,0.770510516345266,0.751252086811352,0.761772853185596,0.813664498365893,0.772804754870526,0.740519558077038,0.763105507631055,0.787353071676881,0.773810061121776,0.770276393294064,0.749889722099691,0.745824912587685,0.745412844036697,0.757575757575758,0.748502994011976,0.746151131130458,0.729271462105969,0.730460189919649,0.723250201126307,0.718512256973795,0.700791995374004,0.695956454121306,0.705014749262537,0.707148799619681,0.721273440489858,0.736023004853316,0.739551874760279,0.741156374759171,0.741106719367589,0.736128076780303,0.725165562913907,0.714926547049896,0.714285714285714,0.710842938156403,0.718938194464079,0.721537345902828,0.717805776160029,0.733887080514496,0.725520048058801,0.722455262148115,0.727443047767264,0.694444444444444,0.733819513846244,0.738326339539886,0.726643598615917,0.727046115496469,0.717299578059072,0.714285714285714,0.720338983050847,0.725744843391902,0.760684156335306,0.766773162939297,0.76718009478673,0.772664835164835,0.762388818297332,0.761772853185596,0.764992752838722,0.76580239424292,0.766822164291734,0.781027104136947,0.788833323342953,0.813323005422153,0.832338902147971,0.837394778396476,0.829545454545455,0.822436338609773,0.822436338609773,0.830437804030577,0.85,0.844594594594595,0.846432889963724,0.858838226108682,0.879461976202794,0.874737578726382,0.866712323947604,0.869425235868865,0.865663066685883,0.863708399366086,0.862068965517241,0.860507246376812,0.863842887353888,0.848097850305517,0.87926091111819,0.9033203125,0.932765151515151,0.954290112991762,0.96148392163707,0.959221466364323,0.963597430406852,0.949913644214162,0.950292397660819,0.957322176804829,0.951297584378367,0.953778429933969,0.963932431554963,0.977443609022556,1.02813852813853,1.0547003749176,1.04487179487179,1.06362866655976,1.05728080029958,1.05381165919283,1.03960396039604,1.04782375067168,1.05513192415161,1.05193661971831,1.05765987875683
"San Diego","CA","San Diego-Carlsbad","San Diego County",6,,,,,,,,,,,,,,,,,,,,2.32692307692308,2.32265782903341,2.36589807450256,2.28261595624765,2.17413522012579,2.21932114882507,2.19298245614035,2.15410942395758,2.32349323619308,2.33471074380165,2.35714285714286,2.26973490427099,2.14640522875817,2.22916666666667,2.22897012578616,2.23770424836601,2.2375,2.18123973727422,2.28758169934641,2.22916666666667,2.14532752067963,2.15555555555556,2.25773195876289,2.39423254412236,2.48622807017544,2.359565807327,2.34750462107209,2.53565768621236,2.54782884310618,2.47928571428571,2.48618784530387,2.625,2.67584097859327,2.54734572104939,2.58109833971903,2.66173752310536,2.71506352087114,2.68067226890756,2.71506352087114,2.72857142857143,2.81946411152019,2.72904483430799,2.95791245791246,2.94521731223859,2.97262685079457,2.94824399260628,2.9993481095176,3.16543438077634,3.17460317460317,3.16081330868762,2.95385798687686,2.98725649350649,2.93757689678742,2.93478260869565,2.9422559721563,2.95295698924731,2.96376811594203,3.10526315789474,3.17848101265823,3.17577117473882,3.20526315789474,3,3.12965722801788,3.19178082191781,3.51536606849601,3.50912778904665,3.45238095238095,3.3974358974359,3.32304900181488,3.31682804265229,3.316911378069,3.32618025751073,3.27284582077837,3.1656050955414,3.14046119355183,3.16470588235294,3.15327563093781,3.46245059288538,3.36578947368421,3.43717728055077,3.53333333333333,3.5531561461794,3.57610241820768,3.60045146726862,3.59011278195489,3.65740740740741,3.61538461538462,3.63404255319149,3.63636363636364
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67011494252874,1.59676084337795,1.64414118018635,1.69210526315789,1.67801553093075,1.73015873015873,1.69,1.62271805273834,1.6164994425864,1.80265654648956,1.67317205598456,1.74666934419645,1.51622718052738,1.74493039349803,1.80473405736564,1.79640718562874,1.77670463926036,1.89024390243902,1.9265194235589,1.89139247170308,2.03669724770642,1.95169928825623,1.99137931034483,1.99556541019956,1.97265625,2,2.18508997429306,2.02601410934744,2.04089219330855,2.09281237217584,2.10120068610635,2.07646176911544,2.09070796460177,2.07439446366782,2.08471760797342,2.0663082437276,2.03503445305771,2.00698414161903
"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19103565674682,3,2.84313725490196,3.1294006400931,3.41137123745819,3.41428571428571,3.56565656565657,3.6244103917687,3.64197530864198,3.56565656565657,3.58615611192931,3.61598177145431,3.66556836902801,3.76500857632933,3.84789766970618,3.80389429763561,3.76785714285714,3.86017699115044,3.96541460855091,4.03078277745831,4.02945064629847,4.0252276733255,4.07665505226481,4.19763513513514,4.15706950302586,4.13988657844991,4.11317567567568,3.97105954686046,3.95092670376982,3.84615384615385,4.01129943502825,3.86281588447653,3.92326889859785,3.86172882771902,3.7375,3.72855501406553,3.93376413570275,3.82640144665461,3.85406077036033,3.9645390070922,4.0865986008132,4.06552892767958,4.0511818383633,3.98404255319149,3.96655518394649,4.05595667870036,4.10834813499112,4.01418439716312,3.96067415730337,4.03542766490695,4.00857577073383,4.01129943502825,4.11347517730496,4.06986899563319,3.97265818858561,3.88070692194404,3.73315677966102,3.75,4.0625,4.05418058507946,4.00831411312466
"Austin","TX","Austin-Round Rock","Travis County",9,,,,,,,,,,,,,,,,,,,,,,,0.908430232558139,0.937743948243879,0.943269305554386,0.980101066554888,0.987688167521655,0.983864620228257,1.02173913043478,0.981836033382425,0.968183676165654,0.956477732793522,0.962264150943396,0.899280575539568,0.909832660811773,0.933123452107027,0.980215711939226,1.00274725274725,1.01322411872364,1.03711790393013,1.04489800593295,1.09213759213759,1.0731319554849,1.0962279525256,1.08644332224822,1.10162498027937,1.0667215815486,1.06086330194989,1.08431665084317,1.08936484490399,1.10263801392286,1.12573605819189,1.09733700642792,1.10691190651767,1.11362878708358,1.13304222950962,1.16785946649317,1.17019477067324,1.1217008797654,1.1402027027027,1.17192331478046,1.22160142306269,1.25997480050399,1.19415247070195,1.20661824051655,1.20384251939886,1.19174094059235,1.20664111732028,1.26440092165899,1.40086822413892,1.42925278219396,1.38983050847458,1.42494356659142,1.47389738973897,1.51007846320346,1.3872003471183,1.38155802861685,1.30421287367406,1.30307249719876,1.26485154338415,1.22004380462288,1.24643874643875,1.26533742331288,1.29554655870445,1.34511409434069,1.37046861184792,1.39393939393939,1.45871257489621,1.40455531453362,1.36058184335681,1.34462151394422,1.323706377858,1.29723837209302,1.31334877552164,1.36491933599955,1.38108392528282,1.45838397342408,1.49004975124378,1.51228733459357,1.47026732133115,1.41666666666667,1.38067061143984,1.34874759152216,1.38067061143984,1.40163098878695,1.48957298907646,1.52061231235903,1.52238805970149
"San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2915350877193,4.47210526315789,4.52813067150635,4.31578947368421,4.24842105263158,4.34,4.33823529411765,4.36581422933992,4.52564338035009,4.56019736842105,4.64716006884682,4.39759036144578,4.38287153652393,4.47591059602649,4.4453781512605,4.28116710875332,4.24264705882353,4.40588235294118,4.5625,4.69731081926204,4.77356459330144,4.82014066496164,4.92371875436392,4.86554621848739,4.58015267175572,4.99583333333333,4.97242314647378,4.9,4.65573770491803,4.92307692307692,4.82490272373541,4.86554621848739,4.92764356770859,5.11952181534866,4.88888888888889,4.87651087832393,4.88747553816047,5.10429072291168,5.10429072291168,5,5.04385964912281,5,5.09040390349688,4.84943977591036,5.146,4.68001277394116,4.69982884039367,4.75435816164818,4.71544715447155,4.76991150442478,4.92307692307692,5.19868421052632,4.9249530956848,5.31984126984127,5.32222222222222,5.29052969502408,5.18134715025907,5.11571254567601,5.30555555555556,5.27104136947218,5.00545851528384,5.31347962382445,5.09090909090909,5.22575310628408,5.27881040892193,5.18388282732448,5.34053676615401,5.2222949725796,5.3030303030303,5.68480300187617,5.59992680427463,5.37321428571429,5.33453887884268,5.45736434108527,5.55277777777778
