"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Mooresville","NC","Charlotte-Concord-Gastonia","Iredell County",540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,1e+05,99999,1e+05,99900,1e+05,109900,106979.5,109868.5,112000,113500,115000,115000,117000,112000,120000,122900,124900,124950,119900,130000,130000,124000,122500,130000,130000
"Springdale","AR","Fayetteville-Springdale-Rogers","Washington County",541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109500,115000,108999.5,115000,114400,119000,121000,119900,124450,124900,125000,124900,129999.5,130000
"San Marcos","TX","Austin-Round Rock","Hays County",542,129900,126250,125750,127237.5,129000,129900,126750,124950,120000,119250,124900,129400,129400,121000,129900,125000,125250,129900,128800,128000,129949.5,127950,127413,127500,122400,123300,124500,124150,118850,124900,123500,134900,132900,133900,135250,135000,134650,135000,132200,132200,131500,134850,136850,136150,139900,141000,146000,146057.5,144200,140000,139900,139900,139900,143400,148000,144500,148873,146500,148700,144750,148999.5,145000,149900,150000,161400,160000,163071,167000,164900,168250,167000,167000,169500,175000,162000,172000,165000,170470,175060,174900,177480,177280,180250,193500,193000,192000,194999,192750,194734,189950,189900,192900,193947.5,191835,189950,193700,197500,196200,199000,200987,203683,206000,207464,210000,202733,203466,203466,212000,215000
"Brick","NJ","New York-Newark-Jersey City","Ocean County",543,221950,219900,219900,223900,219900,219900,219900,220000,220000,216225,210000,209000,199900,199900,199000,199000,199000,199000,199000,199000,199000,198450,198200,195000,189000,184900,185000,184950,179900,178500,179000,189900,194400,184000,179900,179900,179900,179900,179900,184900,184950,184500,189653,189900,188200,189000,188500,189949.5,199000,194900,199900,199900,199900,199900,2e+05,199900,209000,2e+05,206500,199900,194500,199895,2e+05,205000,199900,204600,209700,209900,209000,199999.5,205500,208000,209000,206000,206450,209900,209900,212000,214900,214900,215000,215000,215000,215000,210000,215000,219000,224900,229000,229900,229900,227900,225000,225000,224900,225000,225000,225000,230000,231379,235000,246694,239900,240000,240000,244800,239847.5,239000,238750
"Lake Elsinore","CA","Riverside-San Bernardino-Ontario","Riverside County",544,109450,110000,115000,115000,110000,109350,114200,112500,110000,114500,116000,116000,119000,109900,115900,113950,115450,119000,115450,115900,110000,109000,110000,110000,110000,110500,112656.5,110000,115000,107900,110000,109250,115000,115000,117700,117200,124900,115000,125450,125000,129000,130000,130000,132900,135000,145000,149950,147500,153000,149900,160000,159900,159000,159900,160000,165000,165000,150000,150000,159950,166500,168950,169000,175000,179000,189300,189999,189900,189949.5,199900,196500,195500,199500,199000,196000,194450,199450,204990,217000,215000,217000,209900,217000,219500,219500,218000,216250,217000,215000,219500,225000,222450,224950,229945,230000,235000,232000,239860,229450,234900,234949.5,249700,254950,254950,254999.5,250000,264990,265000,256445
"Dothan","AL","Dothan","Houston County",545,69000,68000,65700,66450,59900,59900,59900,59900,58000,57850,58900,57650,57800,57150,55000,49997.5,49900,49900,49450,46400,45000,47450,50000,52000,50000,49500,49900,50450,52000,54900,53050,53900,53050,52900,54900,53500,54900,53700,53900,54500,53900,53950,54950,52500,52000,53200,51900,52500,50000,47950,49900,49999.5,51000,52900,53100,49900,49900,49950,54900,50500,49900,49900,52500,54700,54900,50350,51000,50000,46950,45500,47950,48700,45000,45000,46950,45000,45000,45750,44175,45000,45000,45000,45000,45000,45250,46250,48200,48950,48200,47000,49000,49000,49900,49000,49550.5,49900,49900,49900,49900,50000,49900,47250,47000,47000,47750,47500,48850,48850,46900
"Hammond","IN","Chicago-Naperville-Elgin","Lake County",546,79900,79900,80000,83750,84000,79900,82700,79900,79900,79900,79900,76900,75000,72900,74900,69900,73250,74900,72000,74900,72000,69900,69600,69900,69450,69400,65000,60000,63900,69000,68000,69900,69900,69900,69700,65000,66900,69000,69000,67500,69850,69900,69500,69000,69900,69900,69900,67950,68338.5,67500,68000,67900,69900,66200,70250,72900,74900,74900,74900,72900,74887.5,74900,74900,74900,69000,69900,69000,69900,69999,71000,72500,70000,74569,73000,74700,74900,74900,69900,69900,69900,69900,73900,74000,74900,69900,74350,75000,79900,82700,79900,83450,82900,83500,80000,79000,81450,87750,87500,85000,87250,89000,93400,95000,94900,89900,95000,92330,94950,99900
"Gastonia","NC","Charlotte-Concord-Gastonia","Gaston County",547,61600,63000,62500,64900,64900,64900,64900,62287.5,62900,62900,59900,56400,56900,59900,59900,59900,60000,59900,59900,59900,59000,54900,54900,54900,55000,55000,55000,53000,52000,50000,52000,55000,53900,54950,55000,55000,55000,58000,57900,55000,56999,58000,56800,55000,52900,52000,58000,57500,59900,60000,60450,59950,59900,59900,59900,59949.5,60000,58250,57500,58000,58500,57050,57750,58750,59900,59900,59900,59900,64000,67000,67900,74900,79900,74900,75000,77500,75000,79500,83000,75900,74900,79900,77250,74900,79999,79950,85450,82500,77000,83700,79999.5,85592,81250,79900,80000,84650,86000,89250,94950,99000,94450,93450,93250,90500,95000,105000,105500,108000,101750
"Brentwood","CA","San Francisco-Oakland-Hayward","Contra Costa County",548,269450,275000,276750,278900,279894,279900,279888,277000,280000,289000,280500,278900,274500,249900,260000,252600,268000,265000,268000,261450,267500,269000,259900,250000,251500,267800,265400,279900,270000,281900,289450,268250,279900,279450,299000,289900,299700,329999,325000,325000,349000,372950,385000,379900,375000,375000,379000,392425,399900,399900,410000,4e+05,410000,417150,417150,419900,419000,416900,415000,429900,439900,439450,435000,439450,459000,469900,475000,459900,454900,470000,470736,477990,489445,488990,484900,499700,499000,499900,499900,499900,499900,499975,515900,523700,529900,549900,550000,539995,529000,530999,548000,549900,545000,549000,549900,553000,565000,574000,563750,569000,568888,575000,584000,589950,584900,586475,589992.5,589000,579900
"Council Bluffs","IA","Omaha-Council Bluffs","Pottawattamie County",549,79900,79700,75000,79900,79250,77750,74950,74900,75000,74900,74700,74400,69900,68000,69900,68500,68300,64000,59900,59900,59900,59000,59900,57250,60000,60000,60000,59900,61500,69000,67950,69900,75000,73650,72999,74000,72200,73400,72900,74950,75000,75000,75000,76000,75000,74950,70000,73950,75000,75000,74250,73000,74900,75000,74450,75000,75000,74500,75000,69500,74900,75000,74900,76000,78650,78000,79900,79500,75000,74900,75900,76750,76000,74500,72500,74900,78000,75000,77500,79900,82300,84900,82000,76500,76500,78500,83000,84900,82000,79700,79900,76650,74900,80000,82000,83250,82000,85000,89500,89500,89900,89900,90000,94900,93500,93900,90000,90000,90000
