"RegionName","State","Metro","CountyName","SizeRank","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Denver","CO","Denver","Denver",1,1.28,1.66,1.35,0.94,0.7,1.74,1.08,1.8,1.58,1.84,1.83,1.94,2.02,2.92,2.21,1.76,2.93,1.59,2.83,1.31,2.09,2.33,2.69,2.64,4.44,2.6,3.81,6.42,5.33,4.29,5.22,4.02,4.72,4.84,4.85,5.52,5.21,5.25,5.58,3.79,5.74,4.62,4.39,5.48,4.07,4.24,7.29,5.17,7.03,5.39,5.68,6.49,6.99,5.4,6.25,6.59,6.67,7.6,6.53,9.91,10.11,6.84,8.16,13.5,12.91,10.44,8.82,9.31,11.43,10.71,11.14,11.87,13.4,21.11,11.89,9.58,6.43,10.19,11.27,10,9.36,10.37,14.9,20.96,20.38,16.61,15.57,17.14,19.29,14.53,14.38,15.1,19.6,18.95,26.12,23.53,25.5,22.68,25.63,22.39,22.26,18.23,20.36,22.45,21.35,21.71,23.79,24.8,28.28,24.8,26.1,23.97,20.49,26,23.44,31.29,30.08,34.4,31.02,26.43,40.31,40.3,28.96,32.42,33.25,26.73,33.17,28.95,32.88,31.01,30.75,31.25,39.39,35.59,32.99,33.41,25.83,21.11,24.57,23.68,19.67,22.69,24.18,20.1,16.2,18.44,17.62,15.51,13.66,12.09,9.26,11.47,12.57,11.1,12.35,10.13,11.11,10.27,10.13,7.91,7.66,7.64,6.32,6.82,6.08,6.22,6.55,6.46,7.67,7.07,3.87,4.28,2.38,4.2,4.38,2.79,2.68,2.5,3.81,2.48,2.15,3.98,1.45,1.65,1.52,1.74,1.65,1.87,1.57,2.81,2.09,1.31,2.55,2.07,1.49,1.76,1.64,1.29,1.12,1.11,1.54
