"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000,302500,321950,325000,314900,327000,335700,325000,315000,310000,304500,334500,329000,349000,349000,369500,379900,389000,394000,443500,399000,432000,428750,438500,414000,410000,399950,425000,449000,429000,427000,419000,420000,429000,458500,489000,489000,449000,449950,442444,455000,449000,452000,449000,458000,450000,457450,484000,479000,475000,484000,475000,498000,496500,489000,495000,485000,496500
"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,169900,164950,155000,155000,169900,174900,174500,174950,177450,175000,174900,175000,174900,169900,159000,159900,169900,159900,163000,169900,169900,174900,179900,182100,186950,177450,179200,179900,179900,184900,175450,179500,174000,196700,196700,194900,192900,189900,199000,199700,209000,212450,209950,199900,189854
"Honolulu","HI","Urban Honolulu","Honolulu County",33,280000,282900,279500,289900,285000,275000,267000,265000,275000,278750,279000,285000,289500,285000,295000,285000,295000,289000,292000,299000,299000,300050,299000,310850,315000,315000,315000,315000,319000,317000,313750,323350,319000,309600,315000,315000,315000,320000,315000,320000,325000,310000,330000,330000,329000,320000,325000,330000,339000,335500,348000,349000,355000,310000,302500,305000,299900,299000,330000,340000,340000,340000,355000,359500,358000,349000,355000,352475,349000,351000,349000,358888,365000,337500,365000,358500,350000,360000,365000,359999,360000,359999.5,365000,369700,368000,369000,361500,359000,369000,370000,375000,375000,375000,389000,389000,389000,399500,415000,4e+05,395000,389500,388000,389000,394645,388888,381078.5,394822.5,389000,390000
"New Orleans","LA","New Orleans-Metairie","Orleans Parish",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,229000,220000,229000,226000,254500,269500,268964,265000,266989,275000,270000,276569.5,281266.5,284394,292600,292600,292600,293800,292600,292600,292600,279450,278139,278900,279000,276069.5,278600,279000,279000,275000,278900,275000,279000,272450,272450,275000,275000,285000,299000,299722.5,301525,299000,299000,299000,299000,255000,251900,267000,280750,279950,277500
"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,174950,169900,159850,159850,165000,152350,150000,154900,149950,159450,160000,169900,160000,159500,165700
"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,139000,134950,130000,124700,139950,140900,155900,149900,149900,145000,147000,150000,159900,155000,151500,151600,150000,149900,150000,146000,140000,149000,155000,154450,149975,158000,159900,165000,165000,166250,159900,159000,159900,159450
"Cincinnati","OH","Cincinnati","Hamilton County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192500,214700,230000,244750,249000,220000,227339,225669.5,205000,205000,205000,195000,195000,195000,195000,189900
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188400,189450,188400,187000,185000,189900,194900,192200,185000,199900,187000,189900,199450,199900,197449.5,192450,199900,199900,205000,215000,224900,217000,219900,218000,215000,209800,215000,224950,225000,229900,220000,240000,237888,239894,246000,248000,250000,249999,249000,245000,242500,249500,252500,257400,262449.5,259900,259999,268000,269900,269900,269900,270850,266000,269450,280000,285000,282000,279975,287950,287450,295000,290000,289950
"Anchorage","AK","Anchorage","Anchorage Borough",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000,129500,126500,135000,132900,125000,117500,117000,124000,124777,125838.5,133250,118000,124900,119900,129250,135000,131950,136500,136500,131500,129900,134000,137250,132500,133500,133000,127500,128250,125000,125500,129500,123145,129000,126000,131450,131200,125000,123500,118750,114950,117900,118495,125000,127500,112500,110000,110000,105000,111950,125000,119900,117000,119950,116200,115600,111000,110000,109500,105950
"Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157475,150000,145000,135000,139000,136950,159900,160000,162450,160000,167450,159450,150000,151250,155000,160000,159900,159900,159900,165000,166950,159900,162400,177450,179900,174950,174900,159000,154900,151450,173000
"Naples","FL","Naples-Immokalee-Marco Island","Collier County",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,133400,134900,142200,136200,142450,137450,121450,129500,139000,138000,124900,139900,139000,129000
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136500,132500,135000,138500,134995,139000,149950,150000,150000,146950,155000,154900
"Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98900,98900,1e+05,105000,105450,109500,110000,110000,110000,110000,110000,110450,114000,113500,114900,115000,115000,119700,119325,125000,125500,124900,119900,123900,125000,125000,125000,124999,125000,125000,128000,129900,129900,128950,129000,130000
"Spokane","WA","Spokane-Spokane Valley","Spokane County",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000,117450,110000,108400,112450,110643.5,107170.5,106341,120000,129995,119000,132000,131900,130950,124975,127700,127250,128750,132500
