"RegionName","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",17,,,,,,,,,,,,0.65015573764077,0.752186588921283,0.775540804636431,0.761538461538461,0.767335898438965,0.696647473997028,0.681901279707495,0.678409090909091,0.676991150442478,0.658082975679542,0.67010364828554,0.651497267406138,0.663975010264791,0.684641579672916,0.695652173913043,0.733062293232276,0.743176743032007,0.741901776384535,0.719371654760748,0.730337078651685,0.777027027027027,0.797534930139721,0.798648648648649,0.862363210668295,0.798648648648649,0.780535597648596,0.765418586789554,0.775124378109453,0.781674127126231,0.7734375,0.785714285714286,0.785714285714286,0.785714285714286,0.785714285714286,0.785714285714286,0.785714285714286,0.794882528386793,0.798648648648649,0.798648648648649,0.798648648648649,0.798648648648649,0.798648648648649,0.798648648648649,0.812253937007874,0.8125,0.831081081081081,0.796637309847878,0.7847533632287,0.78,0.810876623376623,0.810637088446721,0.833333333333333,0.792440318302387,0.840639269406393,0.786842105263158,0.815094846098783,0.893928571428571,0.814111261872456,0.77213848531151,0.77099155187579,0.801809210526316,0.821056109146755,0.851472602739726,0.811020384376295,0.890909090909091,0.890909090909091,0.896188340807175,0.898105813193991,0.912208504801097,0.897826086956522,0.925925925925926,0.909918107370337,0.942263301782168,0.963930348258706,0.945378151260504,0.906683037052408,0.92093336599706,0.957943925233645,0.932138480392157,0.951690153817813,0.952380952380952,0.945829750644884,0.904605263157895,0.899419729206963,0.926006766342901
"Columbus","OH","Columbus","Franklin County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03732638888889,1.05660377358491,1,1,1.02034867306606,0.957100591715976,0.901388888888889,1.02739726027397,1,1,0.968109339407745,1,0.983606557377049,0.950819672131147,0.949708901486135,1,0.968809523809524,0.961936782173358,0.950819672131147,1.11187949981053,1.09013279778307,1.01822079314041,1.02459016393443,1.03703703703704
"Tucson","AZ","Tucson","Pima County",19,,,,,,,,0.730769230769231,0.732051282051282,0.733333333333333,0.741666666666667,0.753348214285714,0.789444444444444,0.8125,0.816084688926401,0.801810344827586,0.75068306010929,0.75,0.75,0.743243243243243,0.75,0.75,0.76603447521547,0.773809523809524,0.762846356839173,0.751201923076923,0.770726495726496,0.7734375,0.759464285714286,0.772058823529412,0.756775529461103,0.760765550239234,0.776127292340885,0.774709355322759,0.775,0.78125,0.780533256880734,0.785714285714286,0.822784810126582,0.818536585365854,0.815068493150685,0.780632411067194,0.776459369817579,0.792079207920792,0.798666666666667,0.766666666666667,0.758448778535767,0.760944397482859,0.774404761904762,0.772222222222222,0.78125,0.772222222222222,0.79582875960483,0.811388339920949,0.789101131515876,0.786334056399132,0.772474747474748,0.766666666666667,0.753164556962025,0.766666666666667,0.770726495726496,0.796465104440096,0.846153846153846,0.840095099935525,0.784250192012289,0.822784810126582,0.835820895522388,0.801282051282051,0.806969295425677,0.816967267869071,0.791793313069909,0.83125,0.824981134418463,0.891796742449949,0.944010416666667,0.936877490039841,0.928571428571429,0.9,0.882843137254902,0.875,0.866666666666667,0.875,0.871875,0.892651615759186,0.900328627069133,0.951,0.978030895864128,0.93482905982906,0.994318181818182,0.939349112426035,0.913333333333333,0.921153846153846,0.921153846153846,0.925833333333333,0.964285714285714,1
"Louisville","KY","Louisville/Jefferson County","Jefferson County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709280303030303,0.7,0.689646464646465,0.715951862123613,0.71875,0.757575757575758,0.75,0.757575757575758,0.721212121212121,0.722222222222222,0.7375,0.747954764196343,0.757575757575758,0.757575757575758,0.715951862123613,0.712637468184219,0.675735294117647,0.706060606060606,0.76969696969697,0.805701754385965,0.766666666666667,0.784905660377359,0.825,0.787946428571429,0.75,0.76875,0.789285714285714,0.748611111111111,0.776785714285714,0.776785714285714,0.81451048951049,0.805555555555556,0.925,0.925,0.892857142857143,0.879807692307692,0.906060606060606,0.920833333333333,0.897800382542167,0.871875,0.888876144623808,0.882142857142857,0.883333333333333,0.905216535433071,0.923076923076923,0.909034090909091,0.885185185185185,0.894815668202765,0.896774193548387,0.883699633699634,0.833333333333333,0.85,0.847537878787879
"El Paso","TX","El Paso","El Paso County",21,,,,,0.706297822248381,0.711401641046946,0.667189952904239,0.638267563084144,0.639658848614073,0.654318063385286,0.714285714285714,0.693727582888636,0.710227272727273,0.72744014732965,0.706297822248381,0.710227272727273,0.763513513513513,0.729166666666667,0.710227272727273,0.705675350607152,0.716938586019366,0.710227272727273,0.753472222222222,0.778686923918138,0.724962246018671,0.739130434782609,0.750750750750751,0.745315161839864,0.75382927955665,0.753348214285714,0.714285714285714,0.728952772073922,0.722031821633188,0.761772853185596,0.730284139404378,0.722543352601156,0.722543352601156,0.723870056497175,0.743430305862145,0.755555555555556,0.751454483230664,0.750536480686695,0.752824271734613,0.768939165333897,0.75355852925341,0.761904761904762,0.749882849109653,0.736893761365711,0.751643073811931,0.732154024836952,0.750722543352601,0.751445086705202,0.766666666666667,0.766666666666667,0.781075027995521,0.773944708680143,0.766397849462366,0.772222008415435,0.763888888888889,0.768487941355916,0.758180367118915,0.755087728065289,0.748432975022826,0.729081406452493,0.734614336331425,0.779816513761468,0.742737433249481,0.758514644387128,0.749058127018299,0.736378622245358,0.773552290406223,0.744940476190476,0.74059761161841,0.739309210526316,0.763888888888889,0.755287009063444,0.757575757575758,0.78276652163839,0.78168362627197,0.758596824925681,0.735294117647059,0.747756729810568,0.748362956033676,0.748318085844927,0.753787878787879,0.789473684210526,0.777027027027027,0.776904605981227,0.779816513761468,0.772727272727273,0.762476894639556,0.778845162671572,0.762476894639556,0.752733389402859,0.753009768513361,0.75
"Detroit","MI","Detroit-Warren-Dearborn","Wayne County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846153846153846,0.846153846153846,0.968506493506494,0.972727272727273,0.842105263157895,0.842105263157895,0.840283400809717,0.854707792207792,0.842105263157895,0.846153846153846,0.846153846153846,0.878787878787879,0.883484162895928,0.842927631578947,0.851648351648352,0.875,0.905701754385965,0.911764705882353,0.944444444444444,0.916666666666667,0.892857142857143,0.892857142857143,0.916666666666667,0.916666666666667
"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29891304347826,1.35308641975309,1.35889328063241,1.34310797897754,1.26603982300885,1.22635348618761,1.27944325481799,1.28787878787879,1.16597127287917,1.19420781893004,1.19088211508749,1.17816091954023,1.21527777777778,1.21483375959079,1.20308817534801,1.23574144486692,1.2375840858953,1.24627809171825
"Denver","CO","Denver-Aurora-Lakewood","Denver County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33333333333333,1.32222222222222,1.4122451563885,1.51428571428571,1.63068181818182,1.58221680876979,1.6,1.6908797417272,1.70184049079755,1.6125,1.6,1.78636363636364,1.72727272727273,1.7,1.75982532751092,1.8125,1.83,1.875,1.9,1.89929328621908,1.83707318322703,1.8512987012987,1.9375,1.99115044247788,1.97409432501489,1.8,2.02887519485581,2.06173923220974,2.04545454545455,2.0670121797299,2.13675213675214,1.91615506635668,1.9857433808554,1.97644415917843,1.9,1.84075342465753,1.80909090909091,1.74375,1.70962199312715,1.83333333333333,1.76081677704194,1.90983606557377,1.89,1.93125,1.91627725856698,1.88188976377953,1.91509433962264,1.93962378640777,1.9,2.00045578851413,2.02000365042928,1.98117174959872,2.02919863597613,1.97738095238095,1.91911949685535,1.95348837209302,1.97115384615385,1.8775,1.92062937062937,1.94444444444444,1.99166666666667,1.9462481962482,1.99212121212121,1.99906191369606,1.9125
"Seattle","WA","Seattle-Tacoma-Bellevue","King County",25,,,,,,,,,,,,,,,,,,,1.32247899159664,1.40703497371607,1.45174418604651,1.40588235294118,1.56785714285714,1.46729246897732,1.39951923076923,1.45824187884109,1.46,1.58370044052863,1.54761904761905,1.61538461538462,1.825,1.89795918367347,1.90833333333333,1.95454545454545,1.90451388888889,1.88344748858447,1.84182890855457,1.84,1.875,2,1.89116541353383,1.91176470588235,1.90335968379447,1.92903225806452,1.93333333333333,1.9,1.87734668335419,1.85714285714286,1.9922619047619,1.92895833333333,1.9525641025641,1.96895088262042,2.0177366591699,2.08333333333333,2.08571428571429,2.06666666666667,2.07826086956522,1.99459459459459,1.99230769230769,2,2.04845814977974,2.04290479645184,1.99282051282051,2.10555555555556,2.19,2.21481481481481,2.20085227272727,2.19,2.17083786724701,2.13571428571429,2.05533596837945,2.17441724941725,2.28848821081831,2.35454545454545,2.41447368421053,2.37037037037037,2.46320346320346,2.49319852941176,2.4379211143917,2.53846153846154,2.43888888888889,2.38985294117647,2.41019061583578,2.37306701030928,2.43609601449275,2.43060394889663,2.5,2.4,2.44497426581895,2.5,2.5,2.4464039610025,2.35714285714286,2.32415413533835,2.34492335817747,2.39
"Boston","MA","Boston-Cambridge-Newton","Suffolk County",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.69651029748284,2.69565217391304,2.66129937354184,2.57142857142857,2.5779110015439,2.59259259259259,2.61603375527426,2.58689247412856,2.55555555555556,2.59004914004914,2.6875,2.69444444444444,2.72079545454545,2.71846083762777,2.71516754850088,2.75444530571019,2.80243902439024,2.86666666666667,2.85,2.995,3.09090909090909
"Washington","DC","Washington-Arlington-Alexandria","District of Columbia",27,,,,,,,,,,,,,,,,,,,,,,,,3.15337484933708,2.90614478114478,2.76,2.755,2.755,2.74272853185596,3.18559556786704,3.18609022556391,3.01324503311258,2.75,2.90441176470588,2.89285714285714,2.80086125285737,2.79771919393809,2.83042478354978,2.88235294117647,3.18840579710145,3.30764368374988,3.24149108589951,3.05,2.81074438202247,2.89583333333333,2.8265434662237,2.87513873473918,2.85,2.66666666666667,2.89442724458204,3.14285714285714,3.13209840929696,3.15750830821547,3.08907870652837,3.05614973262032,3.07058823529412,3.14432989690722,3.14009661835749,3.05139186295503,3.19284802043423,3.36397058823529,3.34378265412748,3.38459148803976,3.89517477506171,3.43299869052815,3.84954751131222,3.51758793969849,3.36534161490683,3.33333333333333,3.14432989690722,3.27142857142857,2.99104166666667,3.03254411764706,3.13961038961039,3.08108108108108,3.14073550212164,3.18181818181818,3.18058300395257,3.31730769230769,3.17601043024772,3.27070773263434,3.26315789473684,3.18444444444444,3,3.13636363636364,3.13177066835603,3.18185286935287,3.3,3.23076923076923,3.17822966507177,3.16277258566978,3.25,3.22398589065256,3.30909090909091,3.28452380952381,3.28333333333333
"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09524946141794,1.01596645121576,1.03630705394191,1.03125,0.999550313495734,1.09675645959318,1.27205882352941,1.37243150684932,1.34166666666667,1.32275132275132,1.2962962962963,1.32200188857413,1.25,1.1952380952381,1.125,1.13382610428417,1.13382610428417,1.121875,1.02083333333333,1.02633402633403,1.11388240709875,1.03534785011506,1.13405923344948,1.08788826022166,1.07409396507141,1.08450824483697,1.09410726525017,1.20325693606755,1.18918918918919,1.2
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73809523809524,1.75,1.70714285714286,1.86153765028475,1.65092169408897,1.78666666666667,1.77777777777778,1.65625,1.58839285714286,1.69142394822006,1.61538461538462,1.86915760869565,1.78030303030303,1.79498760427843,1.83846153846154,1.94237147595357,1.93333333333333,1.953125,1.96153846153846,1.83333333333333,1.77579365079365,1.82352941176471,1.83846153846154,1.78571428571429,1.795,1.86875,1.90416666666667,1.83846153846154,1.66964285714286,1.65599593495935,1.65651273491592,1.58333333333333,1.58045977011494,1.66513513513514,1.66069620253165,1.74583333333333
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24285201149425,1.31773504273504,1.39285714285714,1.19935489788431,1.1583720346429,1.20933588429859,1.20710784313725,1.35305528612997,1.42069550466497,1.31987577639752,1.2815535913362,1.24445385998893,1.25,1.24317677514793,1.41440027894003,1.5,1.38083164300203,1.36619318181818,1.43958879423329,1.54285714285714
"Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46153846153846,1.42361105869032,1.375,1.27564935064935,1.25214285714286,1.44871794871795,1.29775641025641,1.32753062540297,1.43008474576271,1.47213622291022,1.54545454545455,1.4995,1.4,1.33333333333333,1.30384615384615,1.29071772960684,1.24375,1.28456591639871,1.29166666666667,1.28923766816144,1.29166666666667,1.3,1.28102564102564,1.2775,1.2589928057554,1.2448347107438,1.20523415977961,1.18678926794598,1.13513513513514,1.16666666666667
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.781948168007149,0.78452380952381,0.789473684210526,0.77437106918239,0.806488911177978,0.774853801169591,0.725222066386162,0.745833333333333,0.7975,0.793333333333333,0.814977973568282,0.794117647058823,0.793650793650794,0.794117647058823,0.802494169248442,0.770833333333333,0.802144772117962
"Fresno","CA","Fresno","Fresno County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832072617246596,0.857309549356223,0.85,0.882352941176471,0.881389252948886,0.918382352941177,0.907271241830065,0.9375,0.934116429963239,0.935167910447761,0.970588235294118,1,0.923076923076923,0.918762088974855,0.952816205533597,1.00439882697947,0.96830985915493,1.04166666666667,1.03571428571429,0.984848484848485,0.969669117647059,1.03125,1.04968944099379,1.04166666666667,1.06007352941176
"Omaha","NE","Omaha-Council Bluffs","Douglas County",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.798285048285048,0.856696428571428,0.807010943912449,0.840625,0.827083333333333,0.823529411764706,0.86875,0.765625,0.855494505494505,0.875,0.831578947368421,0.823214285714286,0.868055555555556,0.899378881987578,0.990833333333333,1.01804471788715,0.894308943089431,0.974576271186441,0.97166313559322,0.905882352941176,0.904761904761905,0.879174852652259,0.871766029246344,0.9,0.926666666666667,0.87708742632613,0.9,0.848693086003373,0.916666666666667,0.889830508474576,0.88722294654498,0.891944444444444,0.893928571428571,0.889040887672899,0.889192886456908,0.90625,0.849698795180723
